sqft_living,sqft_lot,sqft_above,sqft_basement,sqft_living15,sqft_lot15,year,month,day,weekday,yr_built,yr_renovated,view,condition,grade,season,waterfront,living_renovate,lot_renovate,basement,floors,bedrooms,bathrooms,major_city
2350,5835,2350,0,3010,5772,1,1,17,2,103,0,0,2,6,4,0,1,1,0,2,4,9,11
2210,7665,2210,0,1960,7903,0,5,4,3,68,0,0,3,6,0,0,1,1,0,2,4,8,1
3380,27589,3380,0,3390,20075,0,8,10,3,66,0,0,2,8,1,0,1,1,0,2,4,9,1
1110,10402,1110,0,2050,9660,1,1,9,1,67,0,0,3,5,4,0,1,1,0,0,3,6,1
1580,8206,1100,480,1600,8196,0,11,23,2,62,0,0,2,5,3,0,1,1,1,0,3,3,20
1530,825,1530,0,1580,1915,1,3,10,5,115,0,0,2,6,0,0,1,1,0,4,3,6,20
1552,3677,1552,0,1677,3677,1,4,6,3,112,0,0,2,5,0,0,1,0,0,2,3,8,0
3490,12410,2590,900,1740,14448,1,3,22,3,109,0,0,2,6,0,0,1,1,1,2,3,9,18
2040,11211,2040,0,1830,11964,1,3,7,2,100,0,0,2,6,0,0,1,1,0,2,3,9,18
1430,8919,1430,0,1580,8919,0,6,20,0,92,0,0,2,5,1,0,1,0,0,0,3,7,6
3600,3960,2400,1200,1450,4600,0,10,17,1,71,0,0,2,5,3,0,1,1,1,2,6,20,20
1330,2183,1330,0,1310,5000,1,2,22,0,114,0,0,2,6,4,0,1,1,0,4,3,9,20
1600,4271,1600,0,1520,3225,1,3,5,0,103,0,0,2,5,0,0,1,1,0,2,3,9,13
2350,5100,2350,0,2350,5363,0,11,1,1,103,0,0,2,6,3,0,0,1,0,2,3,9,13
1150,3090,1150,0,1150,5664,1,1,22,0,10,0,0,2,4,4,0,0,1,0,0,3,3,20
720,4592,720,0,1030,5816,0,10,19,3,43,0,0,3,4,3,0,1,1,0,0,2,3,20
700,5200,700,0,1030,5200,0,4,13,2,52,0,0,4,4,0,0,1,0,0,0,2,3,18
1470,4236,1470,0,1480,5400,1,3,21,2,46,0,0,3,5,0,0,1,1,0,1,4,6,20
2840,6240,2440,400,2940,6000,0,11,28,0,5,0,0,4,7,3,0,1,1,1,2,5,11,20
3840,16905,3840,0,3270,12133,0,4,22,4,91,0,0,2,9,0,0,1,1,0,2,5,9,8
1900,10950,1400,500,1700,11850,0,8,22,1,59,0,0,3,5,1,0,1,1,1,0,4,8,11
1740,1280,1740,0,1740,1308,1,3,12,0,108,0,2,2,6,0,0,0,1,0,4,3,9,20
1600,4500,1600,0,1720,4500,1,2,5,4,26,0,0,3,5,4,0,1,0,0,1,4,3,20
5810,7440,3790,2020,3010,7200,0,8,1,1,104,0,0,2,8,1,0,1,1,1,2,4,19,12
1340,1286,1190,150,1460,1245,0,7,6,3,106,0,0,2,6,1,0,1,1,1,2,2,5,20
1190,9135,1190,0,1520,9146,0,9,26,0,59,0,0,3,5,2,0,1,1,0,0,3,5,18
900,9600,900,0,1220,8240,1,4,4,1,70,0,0,3,5,0,0,1,1,0,0,3,3,23
1530,6372,1210,320,1960,6426,1,4,11,1,62,0,0,2,5,0,0,1,1,1,0,3,3,20
2514,1559,2024,490,2090,10454,0,9,30,4,107,0,0,2,6,2,0,1,1,1,2,3,13,12
4050,11358,2780,1270,3120,13555,1,2,19,4,80,0,0,3,8,4,0,1,1,1,2,5,15,15
3020,4000,1920,1100,2400,4000,0,11,22,1,27,0,0,4,6,3,0,1,0,1,1,4,12,20
2560,43560,2560,0,2130,10150,0,10,20,4,89,0,0,2,6,3,0,1,1,0,2,4,9,13
3050,12700,2240,810,3050,12386,0,11,4,4,90,0,0,2,6,3,0,0,1,1,2,3,12,3
2070,5432,1370,700,2070,5505,1,3,7,2,51,0,0,2,5,0,0,0,1,1,2,2,5,20
1350,8587,1350,0,1350,8587,0,11,9,2,98,0,0,2,5,3,0,0,0,0,0,3,7,6
3700,8504,2750,950,2370,6246,0,11,8,1,50,68,0,2,6,3,0,1,1,1,2,5,13,20
4590,9150,3490,1100,2910,12348,0,5,2,1,81,0,0,2,8,0,0,1,1,1,2,4,11,20
1120,9912,1120,0,1540,9750,0,4,18,0,80,0,0,3,4,0,0,1,1,0,0,2,3,22
1936,9495,1936,0,1410,12770,0,10,13,4,113,0,0,2,6,3,0,1,1,0,0,3,8,11
2930,25020,2930,0,2400,32374,1,3,26,0,113,0,0,2,7,0,0,1,1,0,2,4,12,9
2400,4596,2400,0,2230,4763,0,8,25,4,104,0,0,2,6,1,0,1,1,0,2,4,9,0
3110,6131,1560,1550,1720,6600,0,8,15,1,40,0,0,4,5,1,0,1,1,1,0,5,7,20
2390,8102,2390,0,2310,8606,1,3,27,1,86,0,0,3,6,0,0,1,1,0,2,3,9,18
2780,11000,1560,1220,2350,11700,1,2,18,3,64,0,0,2,7,4,0,1,1,1,0,4,6,1
2490,24969,1540,950,2790,15600,0,6,15,2,59,0,2,3,6,1,0,1,1,1,0,5,6,8
2060,5721,1140,920,2060,8124,0,7,19,2,64,0,2,2,7,1,0,0,1,1,0,3,6,20
1960,94525,1960,0,2430,188564,0,8,10,3,79,0,0,2,4,1,0,1,1,0,1,4,3,9
2810,23400,1710,1100,1860,14900,0,4,5,1,58,0,1,2,5,0,0,1,1,1,0,4,8,20
960,4600,960,0,1380,5175,1,3,2,4,27,0,0,3,4,0,0,1,1,0,1,3,3,20
3530,13260,3530,0,3340,13260,0,10,7,5,113,0,0,2,8,3,0,1,0,0,2,5,14,15
1380,1225,1380,0,1380,1704,0,9,28,2,100,0,0,2,5,2,0,0,1,0,4,3,12,20
810,8494,810,0,1050,7975,0,8,7,0,49,0,0,2,4,1,0,1,1,0,0,2,3,20
2163,5883,2163,0,1700,10143,0,4,8,4,106,0,0,2,5,0,0,1,1,0,2,4,11,0
800,8775,800,0,1310,8775,0,10,21,5,43,0,0,2,4,3,0,1,0,0,0,4,3,20
1690,20063,1690,0,1700,15899,1,1,4,3,13,0,0,3,5,4,0,1,1,0,1,3,3,0
1640,10762,1130,510,1680,10259,0,4,6,2,88,0,0,2,5,0,0,1,1,1,0,3,6,11
1850,7480,1850,0,1870,7480,1,2,3,2,78,0,0,2,5,4,0,1,0,0,2,3,8,18
1840,5419,920,920,1800,5419,0,6,9,3,42,0,0,3,5,1,0,1,0,1,0,4,7,20
2970,11985,1770,1200,2990,12049,0,4,5,1,95,0,0,2,7,0,0,1,1,1,0,3,9,19
2380,12067,2380,0,2330,8621,0,4,22,4,102,0,0,2,5,0,0,1,1,0,2,4,9,18
1370,913,1100,270,1370,915,0,5,25,3,106,0,0,2,6,0,0,0,1,1,2,3,12,20
1550,38449,1550,0,1188,25875,1,3,20,1,47,0,0,2,4,0,0,1,1,0,0,2,3,18
1010,5000,1010,0,1460,5000,1,1,27,5,8,0,0,3,4,4,0,1,0,0,1,2,3,20
1540,1270,1540,0,1230,1454,0,9,6,1,114,0,0,2,5,2,0,1,1,0,4,3,8,20
2260,3640,2260,0,2350,3710,1,0,7,3,94,0,0,2,6,4,0,1,1,0,2,3,9,23
1690,3068,1690,0,1690,3260,1,0,4,0,105,0,0,2,5,4,0,0,1,0,2,3,9,17
2800,5000,2800,0,2960,5092,0,8,9,2,106,0,0,2,7,1,0,1,1,0,2,4,9,13
1670,11452,1670,0,1820,11152,1,4,7,4,92,0,2,2,6,0,0,1,1,0,0,3,6,6
2430,54059,2430,0,2910,49658,0,5,2,1,87,0,0,2,8,0,0,1,1,0,2,3,9,9
4430,74358,4430,0,3820,80875,1,2,25,3,90,0,0,2,8,4,0,1,1,0,2,4,10,17
1750,6351,1750,0,1398,6092,1,0,22,4,112,0,0,2,5,4,0,1,1,0,2,3,9,0
910,9753,910,0,1160,7405,1,2,4,3,47,0,0,2,3,4,0,1,1,0,0,2,3,11
2500,7746,1910,590,2480,5099,0,7,5,2,93,0,0,3,8,1,0,1,1,1,2,3,9,20
1010,6180,1010,0,1560,6180,1,3,21,2,3,0,0,2,4,0,0,1,0,0,0,2,3,20
900,23000,900,0,1460,8265,1,2,23,1,53,0,0,1,5,4,0,1,1,0,0,2,3,11
2540,6688,2540,0,2810,6776,0,8,28,0,102,0,0,2,7,1,0,1,1,0,2,4,9,0
2500,7804,1570,930,1170,7676,1,3,20,1,21,0,0,2,5,0,0,1,1,1,1,5,7,20
1950,12240,1250,700,1880,12000,0,6,14,1,56,0,0,2,5,1,0,1,1,1,0,3,10,10
2160,8811,1360,800,2090,8400,0,6,16,3,78,0,0,2,6,1,0,1,1,1,0,4,8,8
1180,9350,1180,0,1780,9306,0,4,26,1,18,0,0,2,4,0,0,1,1,0,0,2,3,20
1020,1204,720,300,1360,1506,0,4,15,4,104,0,0,2,5,0,0,1,1,1,2,3,7,20
1060,10600,1060,0,1560,21344,1,1,16,1,68,0,0,2,4,4,0,1,1,0,1,2,3,21
1170,4887,1020,150,1170,5441,0,11,14,0,29,0,0,2,4,3,0,0,1,1,0,2,6,20
1970,12375,1570,400,1970,8941,1,0,25,0,59,0,0,2,6,4,0,0,1,1,0,5,9,20
770,8612,770,0,1290,8407,0,8,1,1,53,0,0,2,4,1,0,1,1,0,0,2,3,20
890,7250,890,0,900,7000,1,1,23,1,43,0,0,2,5,4,0,1,1,0,0,2,3,20
2500,9583,1300,1200,2120,19352,0,5,25,3,79,0,0,2,5,0,0,1,1,1,0,5,9,20
1830,3000,1430,400,1510,2500,0,5,12,4,26,0,0,2,5,0,0,1,1,1,1,3,3,20
2400,3192,2400,0,1360,3192,0,8,24,3,91,0,0,2,5,1,0,1,0,0,2,3,11,20
1260,8910,1260,0,1560,8910,0,11,28,0,49,0,0,3,5,3,0,1,0,0,0,3,3,20
1390,6004,1390,0,1630,6397,1,2,22,0,93,0,0,2,6,4,0,1,1,0,2,3,8,13
780,4200,780,0,1620,6000,0,6,28,1,20,0,0,2,4,1,0,1,1,0,0,2,3,20
1770,8571,1270,500,2120,7711,0,10,6,4,78,0,0,2,6,3,0,1,1,1,0,3,6,8
1600,19200,1600,0,2010,14850,0,5,11,3,67,0,0,3,5,0,0,1,1,0,0,3,6,12
1860,5750,1300,560,1550,5750,0,11,4,4,18,0,0,4,4,3,0,1,0,1,1,3,6,20
1220,8382,1220,0,1100,8382,1,1,18,3,42,0,0,2,4,4,0,1,0,0,0,2,6,20
1710,9720,1710,0,2270,9672,0,7,0,4,74,0,0,3,6,1,0,1,1,0,2,5,9,1
2850,37522,2850,0,2980,35280,0,6,7,1,87,0,0,2,7,1,0,1,1,0,2,4,9,19
1700,8043,850,850,1540,13260,0,7,4,1,54,0,0,2,5,1,0,1,1,1,0,4,7,20
1330,77972,1330,0,1340,17689,0,4,4,0,28,10,0,2,5,0,0,1,1,0,0,3,3,12
4560,13363,2760,1800,4060,13362,1,0,8,4,95,0,4,2,9,4,0,1,1,1,0,3,12,1
1360,7700,1360,0,1321,7756,0,11,17,3,66,0,0,3,5,3,0,1,1,0,0,4,6,18
2420,12000,2420,0,3100,13020,0,8,28,0,84,0,0,2,7,1,0,1,1,0,0,4,11,23
1580,4800,1580,0,1580,4800,1,1,5,4,12,0,2,2,5,4,0,0,0,0,1,4,7,20
1280,10521,1280,0,1540,9384,1,1,19,4,60,0,0,2,5,4,0,1,1,0,1,4,3,20
3220,9825,3220,0,2820,8566,0,8,16,2,112,0,0,2,6,1,0,1,1,0,2,4,10,18
2640,11957,2260,380,2640,12641,0,8,8,1,78,0,0,2,7,1,0,0,1,1,1,3,10,17
1170,9730,1170,0,1680,10125,0,6,13,0,68,40,0,2,5,1,0,1,1,0,0,3,3,18
4600,322188,2400,2200,3740,114562,0,11,16,2,89,0,4,2,8,3,0,1,1,1,0,4,10,16
1860,43170,1860,0,2270,40835,0,9,27,1,86,0,0,2,6,2,0,1,1,0,2,3,9,23
2320,36847,2320,0,2550,35065,0,4,15,4,92,0,2,2,7,0,0,1,1,0,2,3,9,16
1440,9220,1440,0,1390,7830,0,5,29,0,65,0,0,2,5,0,0,1,1,0,0,3,7,20
1110,5000,1110,0,1420,5000,1,3,8,3,47,0,0,2,5,0,0,1,0,0,1,3,3,20
2800,185130,2320,480,2200,72055,0,6,9,3,96,0,0,2,6,1,0,1,1,1,0,3,7,13
2550,6300,1560,990,1380,6300,1,1,12,4,59,0,0,3,5,4,0,1,0,1,0,5,5,18
3990,10120,2820,1170,2750,9622,0,11,23,2,90,0,0,2,7,3,0,1,1,1,2,5,13,3
1290,6600,870,420,2380,7370,1,3,22,3,51,0,2,2,5,0,0,1,1,1,0,2,6,20
2110,15400,1380,730,2110,9800,1,3,27,1,63,0,0,2,5,0,0,0,1,1,0,3,6,20
1550,7800,1050,500,1370,5000,1,2,2,1,40,0,0,2,5,4,0,1,1,1,0,2,6,20
1330,806,1330,0,1320,1389,1,3,13,1,109,0,0,2,6,0,0,1,1,0,4,2,8,20
1080,5250,1080,0,1100,5250,0,9,5,0,47,0,0,3,5,2,0,1,0,0,0,3,3,20
2760,18112,1510,1250,1720,8482,0,6,14,1,68,0,0,2,6,1,0,1,1,1,0,5,6,20
1830,8276,1350,480,1920,8276,1,3,6,1,89,0,0,2,6,0,0,1,0,1,0,3,8,19
2610,9409,2610,0,2970,9156,0,7,10,0,63,0,4,3,6,1,1,1,1,0,0,3,8,19
1400,10800,1400,0,1560,11280,0,7,11,1,74,0,0,3,5,1,0,1,1,0,0,2,3,3
1290,6604,1290,0,1440,6682,0,8,25,4,84,0,0,2,5,1,0,1,1,0,0,3,6,8
1430,1650,1430,0,1430,1650,0,9,28,2,99,0,0,2,5,2,0,0,0,0,4,2,5,20
1230,9720,1230,0,1230,9720,0,11,28,0,69,0,0,4,5,3,0,0,0,0,0,3,3,11
1780,6527,1780,0,2040,8840,0,6,21,1,89,0,0,2,6,1,0,1,1,0,2,3,9,0
1660,4000,990,670,2070,4000,0,8,25,4,40,0,0,2,5,1,0,1,0,1,0,2,6,20
1930,10929,1260,670,2030,8750,1,3,29,3,64,0,0,2,6,0,0,1,1,1,0,3,7,20
1540,1005,1540,0,1510,1501,0,11,2,2,108,0,0,2,6,3,0,1,1,0,4,3,8,20
1670,9600,1670,0,1900,9600,0,5,3,2,61,0,0,4,6,0,0,1,0,0,0,3,6,15
2660,11200,2660,0,3290,11275,0,7,0,4,99,0,0,2,7,1,0,1,1,0,2,4,9,1
1230,10125,1230,0,1970,10125,1,0,1,4,60,0,0,2,5,4,0,1,0,0,0,3,5,20
2570,7412,2570,0,2890,8056,1,3,26,0,106,0,0,2,6,0,0,1,1,0,2,5,9,5
2200,13320,1100,1100,1330,6099,0,6,28,1,44,0,0,2,4,1,0,1,1,1,0,4,7,20
2150,4368,1610,540,2390,16630,1,3,22,3,98,0,0,2,6,0,0,1,1,1,2,3,13,19
1780,12161,1160,620,1780,8170,1,3,14,2,50,0,0,4,5,0,0,0,1,1,0,4,7,20
2080,13054,2080,0,2440,13054,1,4,11,1,51,0,1,2,5,0,0,1,0,0,0,2,6,20
4200,5800,2910,1290,3060,5800,0,5,12,4,6,0,0,3,7,0,0,1,0,1,3,5,8,20
3180,9889,2500,680,2910,8558,0,10,9,0,112,0,0,2,7,3,0,1,1,1,2,4,14,12
1050,6500,1050,0,1320,10075,0,8,8,1,25,0,2,3,4,1,0,1,1,0,1,2,6,18
1760,3600,880,880,1500,5580,0,9,8,3,26,0,0,4,5,2,0,1,1,1,0,4,6,20
1940,8990,1560,380,2310,11745,0,7,27,3,56,0,0,3,6,1,0,1,1,1,0,4,6,12
1790,3760,1490,300,1458,3760,0,9,19,0,12,0,0,3,6,2,0,1,0,1,1,2,3,20
2060,3200,2060,0,1760,2669,1,0,27,2,7,38,0,2,6,4,0,1,1,0,2,3,11,20
910,8789,910,0,1160,8789,0,5,26,4,66,0,0,2,5,0,0,1,0,0,0,3,3,20
1860,415126,1860,0,2070,54014,1,4,6,3,106,0,0,2,5,0,0,1,1,0,2,3,9,13
2270,5760,2270,0,1420,5760,0,10,20,4,9,0,0,3,6,3,0,1,0,0,2,4,7,20
3750,12077,3750,0,3120,7255,1,2,22,0,105,0,4,2,8,4,0,1,1,0,2,5,10,13
1300,907,1000,300,1300,1169,0,5,22,0,106,0,0,2,6,0,0,0,1,1,2,3,8,20
2120,15000,2120,0,2170,15000,1,1,22,0,83,0,0,3,6,4,0,1,0,0,2,4,9,17
1600,10530,1600,0,2590,8274,1,1,16,1,62,0,2,2,6,4,0,1,1,0,0,3,6,20
1040,9800,1040,0,1280,8880,0,10,16,0,55,0,0,3,5,3,0,1,1,0,0,3,3,1
2460,6000,1230,1230,1560,4275,0,8,8,1,13,0,0,3,5,1,0,1,1,1,0,6,6,20
3480,59242,3480,0,2930,39400,0,4,18,0,88,0,0,2,9,0,0,1,1,0,2,4,9,23
894,1552,894,0,1131,1992,1,3,19,0,111,0,0,2,5,0,0,1,1,0,2,2,3,20
2920,6000,2920,0,3100,6001,0,11,2,2,104,0,4,2,7,3,0,1,1,0,2,4,9,21
2410,10763,1310,1100,1310,10746,0,10,12,3,57,0,0,4,5,3,0,1,1,1,0,6,10,20
1384,8960,1384,0,1000,8470,0,11,10,3,65,0,0,3,4,3,0,1,1,0,0,3,3,8
1220,8075,890,330,1290,7800,1,1,12,4,69,0,0,1,5,4,0,1,1,1,0,4,3,0
3520,35512,2760,760,2860,39614,0,6,24,4,105,0,2,2,6,1,0,1,1,1,2,3,13,6
3170,10688,3170,0,3100,12610,0,5,10,2,101,0,2,2,7,0,0,1,1,0,2,4,9,0
2890,16397,2890,0,3170,16397,0,9,14,2,97,0,0,2,8,2,0,1,0,0,2,4,10,23
1610,14000,1050,560,1550,10080,1,0,21,3,77,0,0,3,5,4,0,1,1,1,0,3,6,2
3180,7904,1810,1370,1950,7800,0,5,29,0,106,0,0,2,6,0,0,1,1,1,0,3,9,18
910,10240,910,0,1140,10720,0,11,16,2,69,0,0,3,4,3,0,1,1,0,0,3,3,17
2480,9238,2050,430,1820,12214,0,6,22,2,13,0,0,4,5,1,0,1,1,1,0,4,11,20
2860,2199,2860,0,1990,1378,1,1,26,4,113,0,0,2,8,4,0,1,1,0,4,4,13,20
1360,6110,1010,350,1520,6110,0,7,3,0,55,0,0,2,5,1,0,1,0,1,0,4,5,20
1830,12233,1830,0,1520,12233,0,8,29,1,30,0,0,3,3,1,0,1,0,0,1,3,5,6
1550,12920,1550,0,2610,10800,0,4,27,2,99,0,0,4,5,0,0,1,1,0,2,3,9,12
1350,941,1350,0,1640,1369,1,3,0,2,107,0,0,2,7,0,0,1,1,0,4,3,9,20
2420,9147,2420,0,1400,7200,0,9,27,1,98,0,0,2,8,2,0,1,1,0,2,4,9,8
3402,14355,2846,556,3402,8487,1,4,12,2,114,0,0,2,8,0,0,0,1,1,2,4,9,8
2670,3000,1870,800,1750,5000,0,11,17,3,114,0,0,2,7,3,0,1,1,1,2,3,13,20
1790,11875,1490,300,1870,11760,0,5,1,0,69,0,0,3,5,0,0,1,1,1,0,4,6,9
1960,7414,1490,470,1580,8038,0,7,21,4,84,0,0,2,5,1,0,1,1,1,0,3,8,8
1880,8706,940,940,1880,7200,1,2,19,4,27,0,0,2,5,4,0,0,1,1,0,3,6,20
2656,21195,2656,0,1860,16510,0,4,6,2,114,0,0,2,7,0,0,1,1,0,2,4,10,0
1900,7984,1900,0,2650,9352,0,6,1,2,93,0,0,2,6,1,0,1,1,0,2,3,9,3
2620,214750,2620,0,2060,212137,1,0,26,1,92,0,0,2,6,4,0,1,1,0,2,4,11,18
1570,11752,1570,0,2010,8291,0,10,23,0,30,0,0,4,6,3,0,1,1,0,1,3,3,20
1600,6380,1400,200,1760,6380,1,3,15,3,39,0,0,2,5,0,0,1,0,1,1,3,3,20
2180,8000,1630,550,2310,8000,0,11,21,0,75,0,0,3,7,3,0,1,0,1,0,4,8,8
2880,9202,1780,1100,2500,10265,1,2,16,1,77,0,0,2,6,4,0,1,1,1,0,4,9,17
3080,4945,2010,1070,1220,4945,1,1,8,0,114,0,0,2,7,4,0,1,0,1,2,4,13,20
2440,8040,1440,1000,2140,7920,0,9,0,2,50,0,0,3,6,2,0,1,1,1,0,4,5,20
1150,15000,1060,90,1350,15000,0,9,5,0,30,67,0,2,4,2,0,1,0,1,0,2,3,20
2520,21834,1420,1100,1700,8100,0,6,28,1,60,0,4,2,6,1,1,1,1,1,0,4,6,20
3200,7708,3200,0,3480,7944,1,0,22,4,104,0,0,2,8,4,0,1,1,0,2,4,15,19
5530,38816,5530,0,3800,44417,1,3,22,3,69,48,2,2,8,0,0,1,1,0,1,5,11,23
2120,4512,2120,0,2000,4553,0,7,26,2,88,0,0,2,6,1,0,1,1,0,2,3,9,3
1460,11726,1290,170,1460,10450,0,11,2,2,36,0,0,2,4,3,0,0,1,1,1,5,3,20
1480,8394,1480,0,1920,9184,0,6,6,0,71,0,0,3,6,1,0,1,1,0,0,3,6,17
2100,12172,2100,0,2400,10713,1,2,22,0,61,0,0,4,7,4,0,1,1,0,0,4,8,15
1910,4225,910,1000,1060,4800,1,2,10,2,19,0,0,3,4,4,0,1,1,1,0,4,7,0
950,3060,810,140,1510,3780,0,9,20,1,25,0,0,2,4,2,0,1,1,1,0,2,3,20
1440,10111,1440,0,1580,10200,0,11,1,1,63,0,0,2,5,3,0,1,1,0,0,3,7,0
1820,6000,930,890,1590,6000,1,3,22,3,42,0,0,2,5,0,0,1,0,1,0,4,6,20
3000,6892,3000,0,3000,6589,1,0,6,2,105,0,0,2,6,4,0,0,1,0,2,4,9,23
1250,7995,1250,0,1540,7650,0,6,17,4,80,0,0,3,5,1,0,1,1,0,0,3,7,11
1730,4004,1730,0,1730,5523,1,3,20,1,99,0,0,2,5,0,0,0,1,0,2,3,9,20
2840,8346,1420,1420,2250,8346,0,5,23,1,61,0,0,4,6,0,0,1,0,1,0,6,10,20
1060,10023,1060,0,1060,10023,0,7,10,0,62,0,0,2,4,1,0,0,0,0,0,3,3,8
1420,13187,1420,0,1620,13824,0,6,30,3,74,0,0,3,5,1,0,1,1,0,0,3,6,18
3250,13360,3250,0,2612,14448,0,8,24,3,114,0,0,2,7,1,0,1,1,0,2,4,9,11
1300,3865,1300,0,1350,4199,0,8,23,2,106,0,0,2,6,1,0,1,1,0,0,2,7,17
2090,9163,1460,630,1960,7713,1,0,19,1,75,0,0,2,5,4,0,1,1,1,0,3,8,12
2700,24539,2120,580,1830,11000,1,1,24,2,77,68,0,2,5,4,0,1,1,1,2,3,5,5
1080,21043,1080,0,1380,7620,0,4,18,0,42,0,0,2,4,0,0,1,1,0,0,3,3,20
2600,64626,2600,0,1740,64626,0,5,26,4,109,0,0,2,6,0,0,1,0,0,1,3,10,4
1530,3900,1530,0,1300,3900,1,1,1,0,8,0,0,3,5,4,0,1,0,0,1,4,3,20
1630,11800,1630,0,2090,57428,0,4,5,1,71,0,0,3,5,0,0,1,1,0,0,3,6,16
1490,7589,1490,0,1510,6603,1,2,24,2,93,0,0,2,5,4,0,1,1,0,2,3,8,13
1750,1879,1750,0,1750,3155,0,5,19,4,101,0,0,2,6,0,0,0,1,0,4,3,8,20
2910,7631,2910,0,3190,5552,0,5,1,0,106,0,2,2,7,0,0,1,1,0,2,4,9,13
2370,6360,1280,1090,1990,6360,0,6,19,6,54,0,3,2,5,1,0,1,0,1,0,3,6,20
2210,7680,1730,480,2390,7680,1,1,23,1,72,0,2,2,6,4,0,1,0,1,0,3,8,20
1660,8738,1080,580,1500,8466,0,10,11,2,59,0,0,3,5,3,0,1,1,1,0,3,5,0
1960,9898,1960,0,2130,7662,0,4,22,4,101,0,0,2,6,0,0,1,1,0,2,4,9,11
1420,8580,1420,0,1200,8580,0,4,5,1,62,0,0,2,4,0,0,1,0,0,0,3,5,8
1830,7986,1060,770,1410,7260,0,6,17,4,62,0,0,3,5,1,0,1,1,1,0,5,6,20
1050,8382,1050,0,2400,9525,1,3,12,0,59,0,0,2,5,0,0,1,1,0,0,2,3,15
2000,8700,1010,990,1490,7350,0,8,4,4,75,0,0,4,5,1,0,1,1,1,0,4,6,11
2140,6360,1840,300,1690,6360,0,7,24,0,45,0,0,2,5,1,0,1,0,1,2,4,7,20
4310,28008,4310,0,3170,28559,1,3,26,0,88,0,0,2,8,0,0,1,1,0,2,5,9,17
940,10890,940,0,1370,10255,1,0,29,4,9,0,0,3,3,4,0,1,1,0,0,3,3,0
3140,9225,1770,1370,2460,9600,0,5,11,3,66,0,2,4,7,0,0,1,1,1,0,4,9,18
1230,7492,1230,0,1710,7238,1,0,5,1,55,0,0,2,5,4,0,1,1,0,0,3,3,20
1950,8200,1950,0,2370,8000,1,2,9,1,75,0,0,2,6,4,0,1,1,0,0,2,6,8
3060,7831,3060,0,3140,7438,0,7,19,2,104,0,2,2,7,1,0,1,1,0,2,3,9,21
1460,5040,1100,360,2330,7560,0,4,28,3,71,0,0,2,5,0,0,1,1,1,0,3,5,20
840,3840,840,0,1310,3840,0,6,9,3,26,0,0,3,5,1,0,1,0,0,0,2,3,20
2440,2076,1930,510,2440,2310,1,4,3,0,106,0,0,2,6,0,0,0,1,1,2,3,11,20
1440,136778,1140,300,1740,21600,1,3,12,0,56,0,0,3,6,0,0,1,1,1,0,2,5,23
2870,5349,2870,0,2800,5000,1,1,22,0,105,0,0,2,7,4,0,1,1,0,2,5,10,18
2280,14290,1510,770,2140,9890,0,11,3,3,42,0,0,3,5,3,0,1,1,1,1,4,9,20
2070,54557,2070,0,2190,49658,0,11,18,4,96,0,0,2,6,3,0,1,1,0,2,3,10,18
850,5225,850,0,1230,5225,0,10,9,0,49,0,0,2,5,3,0,1,0,0,0,2,3,20
2240,7500,2240,0,2190,7506,1,3,9,4,85,0,0,2,6,0,0,1,1,0,2,3,9,0
5350,15360,3040,2310,3740,15940,1,3,1,3,108,0,1,2,9,0,0,1,1,1,0,5,14,1
2400,7904,1450,950,2400,7475,1,3,14,2,92,0,0,2,5,0,0,0,1,1,0,5,10,20
950,6426,950,0,1360,2550,1,2,12,4,49,0,0,2,5,4,0,1,1,0,0,2,3,20
1190,1361,1190,0,1280,3360,1,4,4,1,107,0,0,2,6,0,0,1,1,0,2,2,5,20
1890,6300,1890,0,2100,6525,1,2,2,1,103,0,0,2,5,4,0,1,1,0,2,3,9,13
790,5120,790,0,1250,5120,1,4,3,0,50,0,0,2,4,0,0,1,0,0,0,2,3,20
1110,5421,1110,0,1230,8100,0,6,15,2,35,0,0,2,4,1,0,1,1,0,0,1,3,20
1180,7750,590,590,1380,8976,0,9,2,4,45,0,0,3,4,2,0,1,1,1,0,2,1,20
1530,3210,1010,520,1330,4410,0,6,0,1,28,0,0,4,5,1,0,1,1,1,1,3,9,20
1190,4440,1190,0,1060,5715,0,6,6,0,81,0,0,2,4,1,0,1,1,0,0,2,3,20
1850,7684,1320,530,1940,7630,0,4,5,1,79,0,0,2,6,0,0,1,1,1,0,3,6,8
2100,8800,1250,850,2100,9000,0,7,21,4,80,0,0,4,6,1,0,0,1,1,0,4,9,12
1600,80400,1600,0,1600,198414,0,11,7,0,78,0,0,3,5,3,0,0,1,0,2,2,8,22
1170,8740,1170,0,1870,8448,0,5,18,3,68,0,0,3,5,0,0,1,1,0,0,3,6,17
2530,7350,1280,1250,2280,7350,0,5,25,3,77,0,0,4,6,0,0,1,0,1,0,4,10,8
2940,35996,2940,0,2890,35089,1,4,3,0,95,0,0,2,7,0,0,1,1,0,2,4,9,11
1380,12000,1380,0,1890,22001,1,3,13,1,63,0,0,2,5,0,0,1,1,0,0,3,3,11
2220,8450,1260,960,1580,8450,0,9,19,0,83,0,0,3,5,2,0,1,0,1,0,4,10,18
1280,10016,1280,0,1670,9764,0,10,25,2,75,0,0,3,5,3,0,1,1,0,0,3,6,8
2150,9000,1110,1040,2040,9000,0,6,8,2,66,0,0,3,5,1,0,1,0,1,0,4,6,17
