sqft_living,sqft_lot,sqft_above,sqft_basement,sqft_living15,sqft_lot15,year,month,day,weekday,yr_built,yr_renovated,view,condition,grade,season,waterfront,living_renovate,lot_renovate,basement,floors,bedrooms,bathrooms,major_city
2880,426452,2880,0,1460,320890,1,4,6,3,79,0,3,2,5,0,0,1,1,0,2,3,9,0
2520,5043,1260,1260,1360,4920,0,7,18,1,57,0,0,2,6,1,0,1,1,1,0,3,6,20
3190,38119,3190,0,2560,36280,0,7,19,2,88,0,0,2,7,1,0,1,1,0,2,4,9,17
3170,5340,3170,0,3010,5340,1,1,11,3,100,0,0,2,5,4,0,1,0,0,2,4,9,18
1870,25157,1870,0,1870,15391,0,7,27,3,78,0,0,2,5,1,0,0,1,0,2,3,6,4
4140,9066,2070,2070,1440,1865,0,4,27,2,78,0,0,2,5,0,0,1,1,1,0,7,17,20
1290,6528,1290,0,1670,5712,1,3,13,1,41,0,0,3,5,0,0,1,1,0,1,2,3,20
2460,6454,2460,0,2320,4578,1,1,11,3,106,0,0,2,5,4,0,1,1,0,2,4,9,21
1580,8000,1040,540,1550,8000,0,4,21,3,67,0,0,2,5,0,0,1,0,1,0,4,7,8
700,2550,700,0,1330,4110,1,2,29,0,54,0,0,2,4,4,0,1,1,0,0,1,3,20
2180,9702,1090,1090,2020,9792,0,9,15,3,62,0,0,4,5,2,0,1,1,1,0,4,6,20
1070,5280,1070,0,1380,2370,1,2,29,0,0,0,0,2,4,4,0,1,1,0,0,2,3,20
3650,57538,3650,0,3730,56257,0,8,23,2,96,0,0,2,8,1,0,1,1,0,2,4,13,23
1550,10050,1550,0,1720,10050,1,0,5,1,57,0,0,4,5,4,0,1,0,0,0,3,6,1
1380,5198,1380,0,1320,6827,1,3,22,3,82,0,0,3,5,0,0,1,1,0,0,3,7,20
1170,34925,1170,0,1610,28108,1,0,5,1,42,0,0,3,4,4,0,1,1,0,0,4,3,21
1890,6557,1890,0,1920,6793,0,10,3,1,67,0,0,2,6,3,0,1,1,0,0,3,6,20
1010,9450,1010,0,1240,9450,0,5,9,1,59,0,0,3,5,0,0,1,0,0,0,3,3,20
2040,10033,1420,620,2260,10115,0,7,17,0,74,0,0,3,6,1,0,1,1,1,0,3,9,1
4080,10295,4080,0,3470,10295,1,3,8,3,98,0,0,2,8,0,0,1,0,0,2,4,9,19
1270,8925,1270,0,1270,8996,1,2,14,6,55,0,0,4,5,4,0,0,1,0,0,3,3,18
790,3000,790,0,1110,4100,1,2,25,3,53,0,0,2,4,4,0,1,1,0,0,1,3,20
1850,3060,1060,790,1850,4080,0,9,23,4,29,46,0,2,5,2,0,0,1,1,0,2,6,20
1970,4036,1970,0,1960,5020,0,5,2,1,103,0,0,3,5,0,0,1,1,0,2,3,9,21
2400,8592,2400,0,2180,8100,1,0,26,1,78,0,0,2,6,4,0,1,1,0,2,4,8,18
2840,216493,2840,0,2820,175111,0,8,17,3,91,0,0,2,7,1,0,1,1,0,2,3,9,4
2075,16200,2075,0,2300,32379,0,7,6,3,102,0,0,2,6,1,0,1,1,0,2,3,9,16
1110,9920,700,410,2830,10091,1,4,10,0,42,0,0,4,4,0,0,1,1,1,0,2,3,18
3150,9703,3150,0,3150,8819,0,7,24,0,101,0,0,2,7,1,0,0,1,0,2,4,11,19
2970,23100,1510,1460,2390,20300,1,1,9,1,67,0,0,2,5,4,0,1,1,1,0,3,9,23
1150,19200,1150,0,1290,19200,0,5,4,3,8,0,0,3,3,0,0,1,0,0,0,3,3,0
2070,7200,2070,0,1650,8877,0,8,8,1,101,0,0,2,6,1,0,1,1,0,2,3,9,12
1430,1002,1430,0,1430,1530,0,5,10,2,102,0,0,2,6,0,0,0,1,0,4,3,9,20
2030,8000,2030,0,2290,7945,1,4,4,1,97,0,0,2,5,0,0,1,1,0,2,3,9,11
4220,196817,4220,0,2500,195395,0,4,22,4,93,0,0,2,8,0,0,1,1,0,2,4,13,0
2390,34041,1840,550,2460,35686,0,6,1,2,84,0,0,2,6,1,0,1,1,1,0,3,9,11
910,5525,910,0,1620,5525,1,4,6,3,10,0,0,1,4,0,0,1,0,0,0,2,3,20
1550,12262,1550,0,2900,12372,0,9,12,0,64,0,0,3,5,2,0,1,1,0,0,3,7,15
1880,9163,1880,0,1900,7980,0,9,26,0,81,0,0,2,6,2,0,1,1,0,2,4,8,18
2290,5249,2290,0,2270,4348,0,8,22,1,103,0,0,2,5,1,0,1,1,0,2,4,10,18
1360,9760,1360,0,1310,11456,0,5,10,2,84,0,0,4,5,0,0,1,1,0,1,3,5,16
1080,10500,1080,0,1200,9607,0,4,22,4,67,0,0,2,5,0,0,1,1,0,0,3,3,0
1530,7200,1400,130,1530,7200,0,4,15,4,48,0,0,2,5,0,0,0,0,1,1,4,3,20
2320,7200,2320,0,2050,10000,0,10,12,3,76,0,0,2,5,3,0,1,1,0,2,4,11,20
1440,8536,1440,0,1720,9748,1,2,17,2,61,0,0,3,5,4,0,1,1,0,0,4,6,12
2240,6000,2240,0,2400,6000,1,1,16,1,103,0,0,2,6,4,0,1,0,0,2,3,9,18
1330,9900,1330,0,1940,9900,0,9,26,0,56,0,0,2,5,2,0,1,0,0,0,3,5,12
1070,6120,1070,0,1130,6120,0,11,30,2,62,0,0,2,4,3,0,1,0,0,0,2,3,20
2660,7700,1670,990,1610,7700,1,3,2,4,62,0,0,3,5,0,0,1,0,1,1,5,11,18
3100,7250,3100,0,1240,6670,1,3,26,0,110,0,0,2,7,0,0,1,1,0,2,4,9,20
2166,6342,2166,0,2474,5948,0,7,27,3,113,0,0,2,6,1,0,1,1,0,2,5,10,11
2260,7680,1130,1130,1800,7680,1,3,20,1,47,0,0,3,5,0,0,1,0,1,0,4,7,20
2010,4400,2010,0,1720,4187,1,3,2,4,86,0,0,2,5,0,0,1,1,0,1,3,8,18
3330,8897,3330,0,3150,7515,1,3,1,3,101,0,0,2,8,0,0,1,1,0,2,4,9,19
1580,507038,1580,0,2040,210394,0,7,18,1,85,0,2,3,5,1,0,1,1,0,0,3,6,6
1460,5040,1100,360,2330,7560,1,0,19,1,71,0,0,2,5,4,0,1,1,1,0,3,5,20
2660,35010,2660,0,2330,35448,0,8,9,2,93,0,2,2,7,1,0,1,1,0,2,4,9,16
2120,9603,2120,0,1990,9611,0,5,15,0,85,0,0,2,6,0,0,1,1,0,2,4,9,9
1780,9315,1780,0,1780,8545,1,0,13,2,96,0,0,2,5,4,0,0,1,0,2,3,8,20
2180,4976,1680,500,1850,5000,0,5,9,1,30,0,2,3,6,0,0,1,1,1,1,3,7,20
1910,5040,1910,0,1980,4275,0,5,12,4,71,0,0,2,6,0,0,1,1,0,1,3,7,19
1800,4144,900,900,2090,4173,1,1,23,1,62,0,4,3,5,4,0,1,1,1,0,2,5,20
2620,10659,1660,960,1820,12071,0,10,25,2,76,0,0,2,5,3,0,1,1,1,0,3,8,20
2070,8658,2070,0,2010,7215,0,11,10,3,99,0,0,2,6,3,0,1,1,0,2,4,9,20
2090,11317,1090,1000,1940,11317,0,7,12,2,31,0,0,4,5,1,0,1,0,1,0,2,6,20
2240,94960,2240,0,1780,43400,1,3,2,4,85,0,0,2,4,0,0,1,1,0,0,5,11,16
1360,1489,1360,0,1360,1688,0,6,28,1,107,0,0,2,6,1,0,0,1,0,2,3,9,20
1140,9800,1140,0,1370,9800,0,6,10,4,68,0,0,3,5,1,0,1,0,0,0,3,6,0
2930,9158,2930,0,3590,8065,1,3,20,1,105,0,0,2,7,0,0,1,1,0,2,4,9,17
1628,286355,1628,0,1490,216344,1,1,16,1,96,0,0,2,5,4,0,1,1,0,0,3,6,0
1990,203861,1990,0,2760,217800,0,9,26,0,49,0,0,2,5,2,0,1,1,0,0,3,7,6
1470,8682,1160,310,1670,8359,0,8,22,1,85,0,0,2,5,1,0,1,1,1,0,3,8,8
1430,12632,1430,0,1750,10350,1,4,5,2,59,0,0,2,5,0,0,1,1,0,0,3,6,1
1220,4200,1090,130,1790,4200,0,8,29,1,21,0,0,3,4,1,0,1,0,1,0,5,7,20
750,5379,750,0,1030,5511,1,3,6,1,19,0,0,2,4,0,0,1,1,0,0,2,3,20
2110,7919,1110,1000,1590,5250,0,9,9,4,66,0,0,2,5,2,0,1,1,1,0,5,7,20
1020,42966,1020,0,2250,37680,1,3,1,3,22,0,0,3,4,0,0,1,1,0,1,4,3,23
3720,25474,2090,1630,1870,14547,0,10,19,3,86,0,4,2,7,3,0,1,1,1,2,5,11,0
940,7380,940,0,1210,8095,0,8,9,2,59,0,0,2,4,1,0,1,1,0,0,3,3,18
2500,50595,2500,0,2765,33720,0,11,1,1,97,0,0,2,7,3,0,1,1,0,2,4,9,16
1050,8583,1050,0,1460,7351,1,1,16,1,55,0,0,4,4,4,0,1,1,0,0,3,3,20
2430,7490,2430,0,2070,7469,0,7,24,0,83,0,0,2,6,1,0,1,1,0,2,4,8,18
1480,6985,1200,280,1480,5588,1,3,26,0,26,0,0,3,5,0,0,0,1,1,1,3,6,20
2440,8098,2440,0,2110,7911,0,11,8,1,83,0,0,2,6,3,0,1,1,0,2,4,8,8
1110,3960,1110,0,1610,5530,1,2,3,2,51,0,0,2,5,4,0,1,1,0,0,3,2,20
2950,5803,2950,0,2940,5803,1,1,9,1,107,0,0,2,7,4,0,1,0,0,2,4,10,10
770,5680,770,0,1170,5514,1,1,5,4,29,0,0,3,4,4,0,1,1,0,0,2,3,20
1510,10588,1510,0,1360,2873,0,8,24,3,47,0,0,2,5,1,0,1,1,0,1,3,5,20
2000,5500,2000,0,2000,5512,0,11,9,2,103,0,0,2,6,3,0,0,1,0,2,4,9,13
3280,26413,2670,610,3280,25211,0,10,10,1,85,0,3,2,9,3,0,0,1,1,0,3,9,19
2990,5342,2990,0,2990,5936,0,10,0,5,104,0,0,2,6,3,0,0,1,0,2,4,9,19
1250,8636,1250,0,1620,7653,1,0,11,0,68,0,0,4,5,4,0,1,1,0,0,3,7,18
1920,4803,1920,0,2240,5231,0,9,14,2,105,0,0,2,5,2,0,1,1,0,2,3,9,11
2470,33305,2470,0,2440,33305,0,4,13,2,93,0,0,2,7,0,0,1,0,0,2,4,9,17
940,5904,940,0,870,5728,1,2,15,0,47,0,0,2,4,4,0,1,1,0,0,3,3,20
2260,251460,2260,0,1610,244372,1,4,0,4,95,0,0,2,8,0,0,1,1,0,1,3,9,22
2580,40392,1390,1190,2460,46173,0,8,7,0,86,0,0,2,7,1,0,1,1,1,0,3,6,23
1920,3600,1920,0,1920,3600,0,10,11,2,7,0,0,3,6,3,0,0,0,0,2,4,6,20
2020,7029,1430,590,1780,7200,0,5,3,2,79,0,0,3,5,0,0,1,1,1,0,4,6,17
3990,13087,2400,1590,2580,13633,0,8,22,1,91,0,0,2,7,1,0,1,1,1,2,5,12,11
1390,6670,720,670,920,6380,1,4,23,6,41,0,0,2,4,0,0,1,1,1,0,2,6,20
640,10280,640,0,1090,9000,0,8,14,0,20,0,0,1,3,1,0,1,1,0,0,1,3,20
1670,7740,1130,540,1220,7740,0,11,18,4,74,0,0,2,5,3,0,1,0,1,0,3,9,20
1240,8528,1240,0,1570,8064,0,6,17,4,67,0,0,3,5,1,0,1,1,0,0,3,5,18
1020,4800,1020,0,1400,5465,0,6,13,0,44,0,0,2,5,1,0,1,1,0,0,3,3,20
3860,15246,2940,920,3750,14790,0,8,21,0,104,0,4,2,9,1,0,1,1,1,2,4,17,1
2460,5100,1450,1010,1560,5100,0,5,10,2,9,0,0,4,5,0,0,1,0,1,1,4,6,20
2340,4730,1810,530,2100,4970,0,9,21,2,18,0,0,2,6,2,0,1,1,1,2,5,3,20
1380,7620,1180,200,1990,7620,1,3,29,3,55,0,0,2,5,0,0,1,0,1,0,5,6,20
2520,6000,1400,1120,1580,3720,0,4,9,5,21,61,0,2,6,0,0,1,1,1,0,4,7,20
2800,9750,1400,1400,2800,9530,1,1,16,1,57,0,0,4,5,4,0,0,1,1,0,3,10,1
1650,1838,1270,380,1550,1558,0,11,0,0,91,0,0,3,5,3,0,1,1,1,2,3,9,20
1850,19966,1090,760,1410,6715,0,4,1,4,92,0,0,3,5,0,0,1,1,1,0,3,11,13
4590,17621,3160,1430,3800,12268,0,11,25,4,103,0,0,2,8,3,0,1,1,1,2,4,16,12
1020,7020,1020,0,1020,5871,0,5,5,4,53,0,0,3,5,0,0,0,1,0,1,3,6,20
2950,2932,2950,0,1580,2047,1,4,3,0,104,0,0,2,6,0,0,1,1,0,4,5,13,20
1780,224769,1780,0,2060,71560,1,1,18,3,76,0,0,3,6,4,0,1,1,0,0,2,6,13
4300,70407,2710,1590,3520,26727,0,10,9,0,92,0,0,2,8,3,0,1,1,1,2,4,13,18
3960,94089,3960,0,2240,64468,0,9,6,1,98,0,0,2,8,2,0,1,1,0,2,5,19,13
2130,6003,2130,0,1940,4529,0,9,2,4,103,0,0,2,6,2,0,1,1,0,2,4,9,18
2700,5100,1440,1260,1880,5100,0,5,8,0,68,0,0,3,6,0,0,1,0,1,0,4,9,20
2200,7150,2200,0,1740,7150,1,4,4,1,90,0,0,3,5,0,0,1,0,0,2,4,8,11
3120,14300,3120,0,2580,10005,0,4,15,4,103,0,0,2,7,0,0,1,1,0,2,4,9,9
1370,7944,1370,0,1370,9181,0,8,3,3,61,0,0,2,5,1,0,0,1,0,1,4,5,20
2630,9216,2630,0,2020,4980,0,4,28,3,103,0,0,2,6,0,0,1,1,0,2,5,9,5
1270,7400,1270,0,1800,7400,0,11,23,2,56,0,2,3,5,3,0,1,0,0,0,3,3,18
1990,6671,1990,0,1862,6566,0,4,19,1,89,0,0,2,5,0,0,1,1,0,2,4,9,8
1710,5000,1110,600,1750,5304,1,4,5,2,79,0,0,2,6,0,0,1,1,1,0,4,9,20
1280,8710,1280,0,1520,9375,0,8,22,1,67,0,0,2,5,1,0,1,1,0,0,2,5,18
2110,4099,2110,0,2110,4871,0,5,2,1,101,0,0,2,6,0,0,0,1,0,2,3,9,23
2440,15815,1990,450,2500,14201,1,2,10,2,114,0,0,2,6,4,0,1,1,1,2,5,12,20
1700,8043,850,850,1540,13260,1,0,13,2,54,0,0,2,5,4,0,1,1,1,0,4,7,20
1200,8040,1200,0,1450,9315,0,6,21,1,59,0,0,3,5,1,0,1,1,0,0,3,5,20
4390,11600,3060,1330,3240,12000,0,4,22,4,90,0,3,2,9,0,0,1,1,1,2,4,13,15
1860,7980,1860,0,1860,8814,0,6,16,3,66,0,0,3,6,1,0,0,1,0,0,4,8,18
2050,7700,2050,0,1780,7700,1,1,18,3,77,0,0,2,5,4,0,1,0,0,2,4,8,8
1020,8442,920,100,2550,10323,1,3,23,4,41,0,4,3,5,0,0,1,1,1,0,2,3,20
3190,4980,3190,0,2830,6720,1,3,15,3,105,0,0,2,7,0,0,1,1,0,2,4,9,13
2440,8100,1620,820,2030,8100,0,6,10,4,60,0,0,3,7,1,0,1,0,1,0,4,6,20
2260,9604,2260,0,2260,10747,0,4,15,4,90,0,0,2,7,0,0,0,1,0,0,2,7,3
2780,5000,1710,1070,1150,5000,0,9,23,4,19,0,0,4,5,2,0,1,0,1,1,4,11,20
1200,6825,1200,0,1470,8100,1,3,1,3,54,67,0,2,5,0,0,1,1,0,0,3,3,20
2660,223027,1330,1330,1560,222591,1,1,16,1,62,69,0,2,6,4,0,1,1,1,0,3,10,13
2920,9163,1520,1400,2250,9163,0,11,0,0,76,0,0,3,6,3,0,1,0,1,0,5,10,1
1550,12670,1550,0,1550,8880,1,0,5,1,62,0,0,3,5,4,0,0,1,0,0,3,3,18
2710,217800,2710,0,2710,217800,0,8,10,3,106,0,0,2,7,1,0,0,0,0,3,4,11,6
1140,27760,1140,0,1690,87300,0,5,25,3,81,0,0,3,4,0,0,1,1,0,0,3,3,9
940,3864,940,0,1440,3956,0,11,11,4,18,0,0,3,6,3,0,1,1,0,0,2,3,20
2160,7500,2160,0,1550,3839,0,9,7,2,82,0,0,2,8,2,0,1,1,0,2,3,8,20
2800,6567,2800,0,3400,5900,0,8,24,3,106,0,0,2,7,1,0,1,1,0,2,4,9,13
2640,5096,2640,0,1610,5217,0,11,0,0,109,0,0,2,8,3,0,1,1,0,2,5,11,20
2650,7945,2650,0,1200,7920,0,4,19,1,106,0,0,2,7,0,0,1,1,0,2,4,9,20
1540,37950,1090,450,1820,24375,0,10,6,4,59,0,0,3,5,3,0,1,1,1,0,3,3,0
1550,15239,1370,180,1790,22047,0,9,26,0,30,0,4,2,4,2,1,1,1,1,1,4,3,20
1200,15843,1200,0,1410,15843,0,7,7,4,55,0,2,2,5,1,0,1,0,0,0,3,3,16
1610,5024,1610,0,1790,3717,1,2,26,4,104,0,0,2,5,4,0,1,1,0,2,3,9,13
2290,14810,1400,890,2540,8640,0,6,21,1,67,0,0,4,5,1,0,1,1,1,0,3,10,18
2130,8078,1380,750,2300,8112,0,4,8,4,77,0,0,3,5,0,0,1,1,1,0,4,8,18
1780,1750,1400,380,1780,3750,0,11,5,5,27,68,2,2,6,3,0,0,1,1,0,3,7,20
1850,7875,1250,600,1930,8062,0,11,0,0,68,0,0,2,5,3,0,1,1,1,0,3,9,18
1550,1469,1550,0,1520,1465,0,6,15,2,104,0,0,2,6,1,0,1,1,0,4,3,8,20
1340,8856,1340,0,1850,8740,1,1,9,1,59,0,0,3,5,4,0,1,1,0,0,3,5,1
1200,1848,1200,0,1270,1848,1,2,8,0,66,0,0,2,6,4,0,1,0,0,2,3,5,18
1250,12507,1250,0,1250,12498,1,0,22,4,58,0,0,4,5,4,0,0,1,0,0,2,3,18
3630,9475,3630,0,3250,11605,1,3,29,3,99,0,0,2,9,0,0,1,1,0,2,3,9,19
2430,7613,2430,0,2440,8342,0,9,22,3,86,0,0,3,6,2,0,1,1,0,2,3,9,18
1170,1105,1170,0,1380,1399,0,6,10,4,65,0,0,2,5,1,0,1,1,0,0,3,3,20
2090,4000,1890,200,2090,4000,0,11,3,3,31,0,2,2,6,3,0,0,0,1,1,3,3,20
1140,15624,1140,0,2110,15493,0,11,2,2,9,0,0,3,4,3,0,1,1,0,0,2,3,20
1980,5352,1980,0,1680,5352,0,4,14,3,41,59,0,2,6,0,0,1,0,0,3,4,11,20
2080,10521,2080,0,3730,11840,0,5,2,1,104,0,0,2,7,0,0,1,1,0,1,3,11,12
1808,19200,1808,0,1450,14400,0,8,16,2,105,0,0,2,6,1,0,1,1,0,0,3,9,0
1350,7973,1350,0,1310,7491,1,2,5,4,54,0,0,2,5,4,0,1,1,0,1,3,3,20
1760,2114,1400,360,1300,1500,1,3,7,2,108,0,0,2,5,0,0,1,1,1,2,3,11,20
3000,7500,3000,0,2580,5000,0,5,11,3,37,48,0,2,7,0,0,1,1,0,2,4,9,20
1840,6750,1270,570,1750,7004,0,6,30,3,80,0,0,3,5,1,0,1,1,1,0,3,8,11
2240,7085,2240,0,1440,7085,0,10,16,0,44,46,0,2,5,3,0,1,0,0,1,4,7,20
2140,13260,1240,900,1640,13260,0,9,15,3,48,0,0,2,5,2,0,1,0,1,0,3,6,20
1420,1246,1420,0,1420,1826,1,2,5,4,107,0,0,2,6,4,0,0,1,0,2,2,8,20
2810,7700,2810,0,2910,8250,0,4,26,1,101,0,0,2,7,0,0,1,1,0,2,3,9,1
1870,9000,1120,750,1850,6000,0,10,23,0,23,0,0,2,5,3,0,1,1,1,0,3,5,20
1352,1694,1352,0,1439,1387,0,4,8,4,107,0,0,2,6,0,0,1,1,0,4,3,8,20
1350,4800,1350,0,1360,4800,1,2,15,0,28,0,0,2,5,4,0,1,0,0,1,3,3,20
2080,5200,1040,1040,1410,6550,1,3,6,1,74,0,0,2,5,0,0,1,1,1,0,3,6,20
1810,7630,1810,0,1830,7594,1,4,5,2,59,0,0,3,5,0,0,1,1,0,0,3,8,18
1010,8184,1010,0,1010,8184,0,5,24,2,47,0,0,3,4,0,0,0,0,0,0,3,3,20
2910,8881,1940,970,2540,5250,0,9,29,3,32,0,1,2,8,2,0,1,1,1,2,4,9,20
2210,11700,2210,0,2040,9000,0,6,13,0,67,0,0,3,6,1,0,1,1,0,2,4,8,11
2670,6517,2020,650,2010,6073,0,6,1,2,77,0,4,3,6,1,0,1,1,1,3,3,14,20
3560,11119,2290,1270,3290,11385,0,4,12,1,86,0,2,2,8,0,0,1,1,1,0,4,9,1
2040,6348,1020,1020,1770,5047,1,2,17,2,62,0,0,2,5,4,0,1,1,1,0,4,6,20
2400,12546,2400,0,2940,12150,0,9,5,0,83,0,0,2,7,2,0,1,1,0,0,3,9,19
1140,9779,1140,0,1520,9814,1,3,8,3,63,0,0,2,5,0,0,1,1,0,0,3,3,18
930,11450,930,0,1150,11450,0,7,20,3,46,0,0,2,4,1,0,1,0,0,0,2,3,20
1480,1165,1480,0,1480,1231,0,9,2,4,106,0,0,2,6,2,0,0,1,0,4,3,9,20
1580,7416,1150,430,1730,7416,0,4,27,2,67,0,0,2,5,0,0,1,0,1,0,3,6,1
1870,16200,1250,620,2000,11250,0,9,22,3,74,0,0,4,6,2,0,1,1,1,0,4,9,12
1510,4080,1010,500,1660,4080,1,4,3,0,23,0,0,2,5,0,0,1,0,1,0,2,3,20
1510,9837,1510,0,1470,8054,0,8,21,0,89,0,0,2,5,1,0,1,1,0,2,3,6,0
2557,9480,2557,0,2220,8340,0,9,25,6,48,47,2,2,5,2,0,1,1,0,2,4,12,20
1690,3026,1690,0,1650,3161,1,1,18,3,102,0,0,2,5,4,0,1,1,0,2,3,9,17
6380,88714,6380,0,3040,7113,0,9,8,3,106,0,0,2,10,2,0,1,1,0,2,4,17,9
1530,9999,1150,380,1530,8556,1,4,4,1,83,0,0,3,5,0,0,0,1,1,0,3,11,12
2240,8664,1470,770,2210,8860,0,7,18,1,75,0,0,4,6,1,0,1,1,1,0,4,9,12
2540,4400,1630,910,1560,3920,0,9,20,1,25,0,0,4,5,2,0,1,1,1,1,4,10,20
7880,24250,7880,0,2740,10761,1,0,29,4,96,0,2,2,11,4,0,1,1,0,2,5,18,20
1640,17335,840,800,2440,17850,0,4,6,2,78,0,0,2,5,0,0,1,1,1,0,2,3,17
2650,7500,1590,1060,1340,7500,0,9,2,4,62,0,0,3,5,2,0,1,0,1,1,3,6,20
1060,1536,1060,0,1220,1316,0,5,26,4,100,0,0,2,6,0,0,1,1,0,2,3,9,20
1940,8312,1220,720,2060,9503,1,3,6,1,63,0,1,3,5,0,0,1,1,1,0,3,8,20
1080,4080,1080,0,1890,4080,1,3,26,0,48,0,0,2,6,0,0,1,0,0,0,2,3,20
3630,38461,3630,0,4440,50378,0,9,8,3,100,0,0,2,9,2,0,1,1,0,2,5,10,18
1960,4635,1000,960,1830,6180,1,3,18,6,68,0,0,3,5,0,0,1,1,1,0,4,10,20
2090,5015,2090,0,1930,4250,0,7,14,4,20,0,0,4,5,1,0,1,1,0,1,3,7,20
770,5160,770,0,920,5160,0,7,14,4,43,0,0,2,4,1,0,1,0,0,0,2,3,20
1690,7320,1690,0,1520,7450,1,0,8,4,87,0,0,2,5,4,0,1,1,0,2,3,8,20
2140,7245,2140,0,2080,7875,0,5,11,3,103,0,0,2,5,0,0,1,1,0,2,4,9,20
1320,1462,1320,0,1430,1650,1,4,6,3,97,0,0,2,5,0,0,1,1,0,4,2,7,20
2000,10051,2000,0,2000,6686,0,5,24,2,97,0,0,2,5,0,0,0,1,0,2,4,9,13
1460,2610,1460,0,1320,3000,0,8,23,2,87,0,0,2,6,1,0,1,1,0,2,3,7,20
3070,8086,3070,0,3320,10738,0,5,24,2,105,0,0,2,8,0,0,1,1,0,2,4,9,18
1660,15000,1660,0,2060,15015,0,8,18,4,70,0,0,3,5,1,0,1,1,0,0,3,9,19
3300,5720,1960,1340,2030,4080,1,0,11,0,63,0,0,2,6,4,0,1,1,1,0,6,15,20
2460,4200,2460,0,2330,4200,0,4,18,0,98,0,0,2,6,0,0,1,0,0,2,4,9,19
1880,4175,1090,790,1700,3758,0,10,20,4,44,0,0,2,5,3,0,1,1,1,1,4,6,20
2850,209523,1930,920,2220,209523,0,6,8,2,25,22,0,3,5,1,0,1,0,1,0,5,9,18
1470,6122,1200,270,2200,6122,1,0,28,3,48,0,0,2,6,4,0,1,0,1,0,3,3,20
3490,7024,3490,0,3450,6866,0,5,9,1,106,0,0,2,8,0,0,1,1,0,2,4,12,19
1430,4096,1430,0,1640,3377,0,6,0,1,0,0,0,2,5,1,0,1,1,0,2,4,6,20
830,4000,830,0,1420,4000,1,3,21,2,47,0,0,3,4,0,0,1,0,0,0,2,3,20
1520,11067,1140,380,1280,11371,0,7,28,4,83,0,0,2,5,1,0,1,1,1,0,3,7,19
3260,4640,2360,900,3240,5800,1,2,23,1,7,0,0,4,7,4,0,1,1,1,2,4,8,20
2030,7350,2030,0,2000,7998,1,2,12,4,66,0,0,2,6,4,0,1,1,0,0,4,6,1
1940,4800,1030,910,1450,4800,0,4,11,0,22,0,0,4,5,0,0,1,0,1,0,4,6,20
1690,7728,1690,0,1480,8009,0,9,22,3,67,0,0,3,5,2,0,1,1,0,1,4,7,20
970,8378,970,0,1050,8563,1,2,12,4,62,0,0,3,4,4,0,1,1,0,0,3,3,8
2620,78843,1310,1310,2330,130244,1,2,25,3,64,0,3,3,5,4,0,1,1,1,0,3,9,0
2980,10194,2980,0,2980,10053,1,1,24,2,93,0,0,2,7,4,0,0,1,0,2,4,9,1
1880,48787,1880,0,1690,8401,0,11,22,1,22,0,0,2,4,3,0,1,1,0,2,5,6,18
1480,5325,1120,360,1670,5800,0,11,4,4,25,0,0,3,5,3,0,1,1,1,0,2,3,6
1460,18599,1460,0,1320,8100,1,2,12,4,40,0,0,2,3,4,0,1,1,0,1,4,3,20
2630,6185,2630,0,2720,6185,0,6,7,1,99,0,0,2,7,1,0,1,0,0,2,4,9,18
1760,27332,1300,460,2590,16630,0,8,26,5,51,0,4,3,5,1,1,1,1,1,0,2,3,20
1100,7657,1100,0,1300,8000,0,7,10,0,55,0,0,2,5,1,0,1,1,0,0,3,3,20
1680,7620,1180,500,1460,7620,1,4,7,4,65,0,0,3,5,0,0,1,0,1,0,4,5,20
1030,8164,1030,0,1340,8164,0,6,15,2,50,0,0,3,5,1,0,1,0,0,0,3,3,20
2610,12180,1670,940,1520,12180,0,9,22,3,18,0,0,2,5,2,0,1,0,1,0,3,7,20
1480,11200,1480,0,1480,20310,0,6,24,4,69,0,0,3,5,1,0,0,1,0,0,4,6,18
4320,19225,2160,2160,3430,18469,0,9,13,1,72,0,0,3,8,2,0,1,1,1,0,3,8,1
840,10465,840,0,1320,8515,0,8,22,1,51,0,0,2,4,1,0,1,1,0,0,2,3,20
2390,9968,1390,1000,2560,12385,1,0,11,0,89,0,0,3,7,4,0,1,1,1,0,4,10,13
3450,48787,3450,0,2810,41040,1,3,0,2,87,0,0,2,8,0,0,1,1,0,2,3,9,23
2480,7480,2480,0,2480,7480,0,7,24,0,92,0,0,2,7,1,0,0,0,0,2,3,9,23
1140,3104,1140,0,1150,2981,0,7,6,3,88,0,0,2,5,1,0,1,1,0,2,3,5,9
2150,8480,1610,540,1620,5203,1,4,5,2,51,0,0,2,6,0,0,1,1,1,0,3,3,20
1190,7840,1190,0,1460,3240,0,11,18,4,18,0,0,3,4,3,0,1,1,0,1,3,7,20
1400,9546,1400,0,1660,8550,0,6,0,1,84,0,0,3,5,1,0,1,1,0,0,3,6,8
2970,5722,2970,0,3940,4848,0,11,23,2,105,0,0,2,7,3,0,1,1,0,2,4,9,19
1960,3480,1960,0,2560,3500,0,4,30,5,104,0,0,2,5,0,0,1,1,0,2,3,9,18
2140,8100,2140,0,1960,7002,0,6,17,4,90,0,0,3,5,1,0,1,1,0,2,4,10,8
2330,3800,1360,970,2100,3800,1,2,24,2,27,0,0,2,5,4,0,1,0,1,1,5,6,20
2734,210201,2734,0,2270,187308,0,9,0,2,74,0,0,4,6,2,0,1,1,0,2,4,13,22
