sqft_living,sqft_lot,sqft_above,sqft_basement,sqft_living15,sqft_lot15,year,month,day,weekday,yr_built,yr_renovated,view,condition,grade,season,waterfront,living_renovate,lot_renovate,basement,floors,bedrooms,bathrooms,major_city
49,27,31,5,50,27,0,11,29,1,60,0,0,2,6,3,0,1,1,1,0,4,8,20
73,29,81,0,78,33,0,7,3,0,79,0,0,3,6,1,0,1,1,0,2,4,8,1
15,6,28,0,7,44,1,3,26,0,28,54,0,2,6,0,0,1,1,0,1,3,3,20
21,31,37,0,24,23,0,8,14,0,56,0,0,2,5,1,0,1,1,0,0,3,3,20
61,8,47,5,50,7,0,8,2,2,39,0,0,4,6,1,0,1,0,1,1,3,8,20
6,27,11,0,4,28,0,8,7,0,55,0,0,2,5,1,0,1,0,0,0,3,3,20
1,19,1,0,3,30,1,3,5,0,46,0,0,3,3,0,0,1,1,0,0,2,3,20
65,28,21,9,54,37,0,8,25,4,63,0,0,4,5,1,0,1,1,1,0,4,8,12
0,47,0,0,0,45,0,6,8,2,59,0,0,3,3,1,0,1,1,0,1,3,2,4
40,20,20,4,56,21,1,1,19,4,76,0,0,3,5,4,0,1,1,1,0,3,6,11
59,32,72,0,66,28,1,2,3,2,88,0,0,2,7,4,0,1,1,0,2,4,9,9
26,10,4,5,61,14,0,6,13,0,50,0,0,4,5,1,0,1,1,1,0,2,6,20
17,42,31,0,47,35,1,2,23,1,63,0,0,2,5,4,0,1,1,0,0,3,7,11
58,24,43,5,59,24,1,1,17,2,80,0,0,3,5,4,0,1,0,1,0,3,9,17
34,23,52,0,22,23,0,7,0,4,64,0,0,3,5,1,0,1,0,0,0,3,6,0
27,35,44,0,20,37,1,4,3,0,56,0,0,3,5,0,0,1,1,0,0,3,3,1
94,42,97,0,59,43,0,5,29,0,79,68,0,2,5,0,0,1,1,0,4,4,11,18
51,40,67,0,77,41,0,5,22,0,89,0,0,3,6,0,0,1,1,0,2,3,9,18
38,35,8,6,75,19,0,6,21,1,28,0,2,4,5,1,0,1,1,1,0,3,7,20
79,17,86,0,80,9,0,9,29,3,114,0,0,2,6,2,0,1,1,0,2,5,10,13
35,8,53,0,47,7,1,3,19,0,8,0,3,2,5,0,0,1,0,0,1,3,6,20
19,1,19,1,14,0,0,6,13,0,106,0,0,2,6,1,0,1,1,1,2,2,5,20
91,26,94,0,56,37,0,10,11,2,114,0,0,2,6,3,0,1,1,0,2,4,9,20
11,0,13,1,27,1,0,6,6,0,109,0,0,2,6,1,0,1,1,1,2,2,5,20
80,24,53,9,77,23,0,9,15,3,66,0,0,4,6,2,0,1,0,1,0,4,11,20
73,39,39,9,87,41,1,3,21,2,63,0,0,2,5,0,0,1,0,1,0,5,9,1
33,28,51,0,57,33,0,8,1,1,56,0,0,3,6,1,0,1,1,0,0,3,6,1
98,38,89,10,93,42,0,11,2,2,106,0,0,2,8,3,0,1,1,1,2,5,14,12
38,31,56,0,39,24,1,1,23,1,86,0,0,2,5,4,0,0,1,0,0,3,6,11
14,6,17,1,7,6,1,1,23,1,28,0,0,2,5,4,0,0,0,1,1,3,3,20
79,11,43,10,59,10,0,10,19,3,55,0,0,4,5,3,0,1,0,1,0,4,8,20
63,1,63,2,72,1,1,0,7,3,114,0,0,2,6,4,0,1,0,1,3,3,11,9
70,14,61,5,60,14,0,5,3,2,89,0,0,2,6,0,0,1,0,1,2,3,8,12
23,2,15,2,28,2,1,1,11,3,104,0,0,2,6,4,0,1,1,1,2,3,7,20
57,41,71,0,65,42,1,2,26,4,49,0,0,3,6,4,0,1,0,0,0,4,10,15
47,32,18,6,31,33,1,1,11,3,63,0,0,3,5,4,0,1,0,1,0,4,6,11
84,41,43,10,89,39,1,2,4,3,75,0,2,4,6,4,0,0,1,1,0,3,7,12
27,21,12,3,23,21,0,5,9,1,41,0,0,2,5,0,0,0,1,1,0,2,3,20
0,25,0,0,0,23,0,6,10,4,42,0,0,2,4,1,0,1,1,0,0,2,3,20
68,16,78,0,42,9,0,11,29,1,4,0,0,3,6,3,0,1,1,0,2,4,7,20
92,34,95,0,76,39,1,3,6,1,106,0,0,2,8,0,0,1,1,0,2,4,13,15
99,49,99,0,54,48,0,6,28,1,106,0,2,2,8,1,0,1,1,0,2,4,20,7
54,23,68,0,59,25,1,2,13,5,76,0,0,3,5,4,0,0,1,0,0,4,7,0
84,49,64,9,90,48,0,10,4,2,96,0,2,2,7,3,0,0,1,1,2,4,9,4
90,30,94,0,65,32,1,3,26,0,114,0,0,2,6,0,0,1,1,0,2,4,10,20
93,32,85,8,95,36,0,9,8,3,105,0,3,2,8,2,0,1,1,1,2,5,13,17
64,6,75,0,70,9,0,4,27,2,106,0,0,2,5,0,0,0,1,0,2,3,9,18
19,1,33,0,14,2,1,4,0,4,114,0,0,2,6,0,0,1,1,0,4,3,8,20
15,0,22,1,8,0,0,11,1,1,108,0,0,2,5,3,0,1,1,1,2,2,8,9
58,3,54,3,53,2,0,6,17,4,108,0,0,2,6,1,0,1,1,1,2,3,11,20
64,25,75,0,62,20,1,3,23,4,88,0,0,3,6,0,0,1,1,0,2,3,9,3
34,8,52,0,20,8,0,10,16,0,109,0,0,2,5,3,0,1,1,0,2,4,9,11
57,32,37,6,51,32,0,11,15,1,60,0,0,2,5,3,0,1,1,1,0,3,6,1
64,13,75,0,70,13,0,9,0,2,112,0,0,2,6,2,0,0,0,0,2,4,9,13
44,40,8,7,11,36,0,6,16,3,55,0,0,4,5,1,0,1,1,1,0,4,3,1
48,39,64,0,52,41,1,3,8,3,87,0,0,2,6,0,0,0,1,0,2,3,8,19
53,28,68,0,17,17,1,2,10,2,17,0,0,3,6,4,0,1,1,0,1,4,7,20
2,11,3,0,7,10,1,3,6,1,38,0,0,2,4,0,0,1,0,0,0,2,3,18
54,23,17,8,23,23,1,1,1,0,51,0,0,4,5,4,0,1,0,1,0,4,11,20
81,11,87,0,90,12,0,8,9,2,106,0,0,2,7,1,0,1,1,0,2,4,9,13
66,48,35,8,84,48,1,3,5,0,81,0,0,3,6,0,0,1,1,1,0,3,9,23
21,35,37,0,41,37,0,11,0,0,66,0,1,3,5,3,0,1,0,0,0,3,6,8
63,10,31,8,36,12,0,7,21,4,15,0,0,3,5,1,0,1,1,1,1,3,7,20
82,41,88,0,83,43,0,6,16,3,95,0,0,2,6,1,0,1,1,0,2,4,9,5
44,46,8,7,46,47,0,5,3,2,83,0,0,2,5,0,0,1,1,1,0,3,5,11
90,11,94,0,84,10,0,8,21,0,106,0,0,2,7,1,0,1,1,0,2,3,12,9
76,42,84,0,75,43,1,2,19,4,78,0,0,2,7,4,0,1,0,0,2,3,8,13
38,30,31,2,36,32,0,11,0,0,69,0,0,3,5,3,0,1,1,1,0,3,6,12
60,48,73,0,86,35,1,1,18,3,91,0,0,2,8,4,0,1,1,0,0,3,7,18
80,41,87,0,65,43,1,2,19,4,55,19,0,3,5,4,0,1,0,0,3,6,7,11
86,29,80,5,96,28,0,10,5,3,110,0,0,2,7,3,0,1,1,1,2,4,13,18
37,15,55,0,34,17,1,3,28,2,95,0,0,2,5,0,0,1,1,0,2,3,9,18
14,22,26,0,40,44,0,4,8,4,62,0,0,2,5,0,0,1,1,0,0,3,6,16
36,23,22,3,41,22,0,4,14,3,79,0,0,2,5,0,0,1,1,1,0,3,7,18
64,13,76,0,70,16,0,7,6,3,96,0,0,2,6,1,0,0,1,0,2,4,9,18
97,47,69,10,92,47,0,7,4,1,65,0,0,3,7,1,0,1,1,1,0,4,10,1
60,17,73,0,72,15,0,9,0,2,112,0,0,2,6,2,0,1,1,0,2,4,9,11
81,27,88,0,87,23,0,11,14,0,101,0,0,2,7,3,0,0,1,0,2,4,10,19
93,39,96,0,95,40,0,6,8,2,88,0,0,2,8,1,0,1,1,0,2,4,9,8
63,18,75,0,69,20,0,9,6,1,103,0,0,2,5,2,0,0,1,0,2,4,9,0
8,24,14,0,19,24,0,11,21,0,47,0,0,3,4,3,0,1,1,0,0,1,3,20
78,47,85,0,84,47,0,11,10,3,89,0,0,2,7,3,0,0,1,0,0,3,8,16
13,36,23,0,14,37,0,11,17,3,55,0,0,3,5,3,0,1,0,0,0,2,3,20
36,11,54,0,47,8,0,9,6,1,111,0,0,2,5,2,0,1,1,0,2,3,9,13
17,23,30,0,52,22,1,1,8,0,67,0,0,3,5,4,0,1,0,0,0,3,6,1
29,24,23,2,62,27,1,4,7,4,67,0,0,2,5,0,0,1,1,1,0,3,11,12
60,8,34,7,20,8,0,8,4,4,21,0,0,4,5,1,0,1,0,1,0,4,11,20
86,21,91,0,74,29,1,0,13,2,108,0,0,2,7,4,0,1,1,0,2,4,9,20
37,41,55,0,74,42,1,1,12,4,73,0,0,4,6,4,0,1,1,0,0,4,6,17
71,5,44,8,45,6,0,8,16,2,29,0,0,4,6,1,0,1,1,1,1,4,11,20
13,0,10,1,6,1,0,4,26,1,105,0,0,2,5,0,0,1,1,1,2,2,5,20
19,1,14,2,21,0,0,4,1,4,108,0,0,2,6,0,0,1,1,1,2,3,12,20
64,38,75,0,67,35,0,6,7,1,91,0,0,2,6,1,0,1,1,0,2,4,9,12
23,38,39,0,67,34,0,5,24,2,84,0,0,2,6,0,0,1,1,0,2,3,8,10
4,20,7,0,22,32,1,2,15,0,51,0,0,3,5,4,0,1,1,0,0,3,3,1
84,11,87,1,59,10,0,4,4,0,8,0,0,3,7,0,0,1,0,1,3,6,6,20
79,26,86,0,88,27,1,2,26,4,112,0,0,2,7,4,0,1,0,0,2,4,10,18
86,44,91,0,90,45,1,1,8,0,80,0,0,3,8,4,0,1,0,0,2,3,10,1
41,29,28,4,37,26,0,4,22,4,83,0,0,3,5,0,0,1,1,1,0,4,9,18
43,13,60,0,39,13,0,11,8,1,96,0,0,2,5,3,0,1,1,0,2,4,9,11
69,4,60,5,64,5,0,10,10,1,28,0,0,3,5,3,0,1,1,1,2,5,12,20
20,8,35,0,15,7,0,6,21,1,107,0,0,2,6,1,0,1,1,0,0,2,7,17
90,28,94,0,97,17,0,6,20,0,5,0,0,4,8,1,0,1,1,0,3,4,9,20
50,31,49,2,72,41,0,7,27,3,56,0,0,3,6,1,0,1,1,1,0,4,6,12
55,11,37,5,41,10,0,5,8,0,87,0,0,3,6,0,0,1,0,1,2,4,12,20
29,28,46,0,45,29,0,6,13,0,62,0,0,3,6,1,0,1,0,0,0,3,6,1
77,18,84,0,94,18,0,5,5,4,108,0,0,2,7,0,0,1,1,0,2,4,9,21
39,48,56,0,78,49,0,7,18,1,91,0,0,2,5,1,0,1,1,0,0,3,7,18
8,19,14,0,14,19,0,6,1,2,64,0,0,2,4,1,0,1,0,0,1,2,3,20
27,47,44,0,33,46,0,11,10,3,74,60,0,2,6,3,0,1,1,0,0,2,5,9
46,28,21,5,31,21,0,4,13,2,52,0,0,3,5,0,0,1,1,1,0,3,7,0
59,6,24,8,65,9,0,11,4,4,51,0,0,2,5,3,0,0,1,1,0,4,10,20
8,28,15,0,9,29,0,4,27,2,52,0,0,3,4,0,0,1,1,0,0,2,3,20
39,36,57,0,49,34,1,2,22,0,86,0,2,2,5,4,0,1,1,0,2,3,9,11
43,7,60,0,57,7,1,0,24,6,111,0,0,2,6,4,0,1,0,0,2,3,9,13
63,40,58,4,66,42,0,7,28,4,81,0,0,3,6,1,0,1,0,1,0,4,8,18
96,43,98,0,98,43,1,3,6,1,99,0,2,2,10,0,0,1,1,0,0,3,10,18
90,43,59,10,95,42,1,2,30,1,69,0,2,2,7,4,0,1,1,1,0,4,12,12
24,35,20,2,12,36,1,4,11,1,80,0,2,3,5,0,0,1,1,1,0,3,6,16
48,14,64,0,61,13,0,11,16,2,106,0,0,2,5,3,0,1,0,0,2,4,9,21
45,20,62,0,14,20,1,1,17,2,54,0,0,4,5,4,0,1,0,0,3,3,9,20
20,22,35,0,23,23,0,9,26,0,89,0,0,3,5,2,0,1,1,0,2,3,8,13
53,6,68,0,58,8,0,7,13,3,102,0,0,2,5,1,0,0,1,0,2,4,9,18
30,27,47,0,27,23,0,6,2,3,78,0,0,2,5,1,0,0,1,0,2,3,6,17
11,36,21,0,6,31,1,2,29,0,70,0,0,3,5,4,0,1,1,0,0,3,3,8
68,43,73,1,82,44,1,1,19,4,51,0,0,3,6,4,0,1,1,1,0,3,7,20
63,13,19,9,43,21,0,11,0,0,55,0,0,4,5,3,0,1,1,1,0,3,5,20
33,15,51,0,33,15,0,10,9,0,54,0,0,2,5,3,0,0,1,0,0,2,7,20
94,37,70,10,85,43,0,5,9,1,52,0,0,4,6,0,0,1,1,1,0,5,11,20
60,17,37,6,58,17,1,1,22,0,103,0,0,2,5,4,0,1,1,1,0,5,11,20
49,31,22,6,54,22,1,3,22,3,70,0,0,3,6,0,0,1,1,1,0,4,9,3
81,23,87,0,87,22,0,11,15,1,102,0,0,2,7,3,0,1,0,0,2,4,10,19
6,4,10,0,22,4,1,2,25,3,10,5,0,2,5,4,0,1,1,0,1,2,3,20
38,11,56,0,69,10,0,7,6,3,103,0,0,2,5,1,0,1,1,0,2,3,9,17
77,38,85,0,63,40,0,10,17,1,72,0,0,3,6,3,0,1,1,0,2,4,8,18
4,2,8,0,40,10,0,6,23,3,0,0,0,4,4,1,0,1,1,0,0,3,3,20
78,28,85,0,72,24,1,3,15,3,99,0,0,2,5,0,0,1,1,0,2,4,9,20
18,22,31,0,15,24,0,6,16,3,84,0,0,2,5,1,0,1,1,0,0,3,6,8
75,23,83,0,74,24,0,11,9,2,93,0,0,2,6,3,0,1,1,0,2,4,9,19
67,25,27,9,9,28,0,11,25,4,61,0,0,2,5,3,0,1,1,1,0,4,7,20
47,13,63,0,56,12,1,2,12,4,91,0,0,2,6,4,0,1,0,0,2,3,7,9
55,10,12,8,33,10,0,9,26,0,49,0,0,3,5,2,0,1,0,1,0,3,7,20
25,0,42,0,21,1,1,0,28,3,109,0,0,2,6,4,0,0,1,0,4,3,9,20
30,49,48,0,60,46,0,5,3,2,23,0,0,3,5,0,0,1,1,0,1,4,3,11
69,26,43,8,76,23,1,3,14,2,92,0,0,2,5,0,0,0,1,1,0,5,10,20
73,40,72,2,74,42,0,7,11,1,75,0,1,2,6,1,0,1,1,1,0,4,10,8
31,8,49,0,38,7,1,1,8,0,102,0,0,2,5,4,0,1,1,0,2,3,9,13
20,27,34,0,14,28,1,2,15,0,77,0,0,3,5,4,0,0,0,0,0,3,6,12
20,28,35,0,19,35,1,3,22,3,42,0,0,3,5,0,0,1,1,0,0,4,7,20
15,11,27,0,8,14,0,7,20,3,11,0,0,4,4,1,0,0,1,0,0,2,3,6
73,19,56,7,58,15,0,7,13,3,44,44,2,4,6,1,0,1,1,1,2,3,8,20
42,14,59,0,72,12,0,10,3,1,114,0,0,2,6,3,0,1,1,0,0,3,9,13
95,45,94,4,89,45,0,4,7,3,90,0,1,3,9,0,0,1,1,1,2,4,12,15
43,27,60,0,47,24,0,5,24,2,89,0,0,2,6,0,0,1,1,0,2,3,9,19
21,37,37,0,31,43,0,9,20,1,45,0,0,3,4,2,0,1,1,0,0,3,6,17
50,19,66,0,0,19,1,1,26,4,114,0,0,2,5,4,0,1,0,0,2,3,9,20
21,14,37,0,5,13,0,11,25,4,74,57,0,2,6,3,0,1,1,0,0,2,7,20
97,29,96,6,86,37,0,9,20,1,87,0,1,2,9,2,0,1,1,1,2,4,13,15
20,24,34,0,25,26,0,5,23,1,68,0,0,3,5,0,0,1,1,0,0,3,5,8
35,37,8,5,15,36,0,10,24,1,63,0,0,2,5,3,0,1,1,1,0,4,3,8
97,48,99,0,99,48,0,4,19,1,101,0,0,2,9,0,0,1,1,0,0,4,13,17
34,35,52,0,48,37,1,3,26,0,96,0,0,2,5,0,0,1,1,0,2,3,9,8
24,27,41,0,45,29,1,1,2,1,50,0,4,2,5,4,0,1,1,0,0,3,3,20
80,46,87,0,85,47,1,0,1,4,90,0,0,2,7,4,0,1,0,0,2,3,9,18
51,47,14,7,73,48,1,1,16,1,63,0,0,3,5,4,0,1,1,1,0,4,7,18
75,15,75,2,86,6,1,1,4,3,23,0,2,2,6,4,0,1,1,1,1,5,10,20
50,24,65,0,24,27,0,6,22,2,62,0,0,3,5,1,0,1,1,0,0,4,6,20
27,26,23,2,53,24,1,2,30,1,73,0,0,3,5,4,0,1,1,1,0,3,8,18
30,9,47,0,64,7,0,6,11,5,111,0,0,2,5,1,0,1,1,0,2,3,8,5
59,25,72,0,58,25,0,7,24,0,91,0,0,2,5,1,0,1,1,0,2,3,9,20
54,8,58,2,34,15,0,6,2,3,43,0,0,4,7,1,0,1,1,1,2,4,9,20
41,8,53,1,37,5,0,6,6,0,20,0,0,3,5,1,0,1,1,1,1,3,5,20
69,25,24,9,84,18,1,0,5,1,56,0,0,2,5,4,0,1,1,1,0,4,11,20
56,25,70,0,45,25,1,1,17,2,30,0,0,3,5,4,0,1,0,0,1,2,5,11
61,40,54,4,85,45,0,4,11,0,28,24,0,4,7,0,0,1,1,1,1,3,12,15
75,49,83,0,71,49,1,4,7,4,86,0,0,3,6,0,0,1,1,0,1,3,7,13
14,13,0,4,30,13,0,5,12,4,83,0,0,3,5,0,0,1,0,1,0,3,5,20
68,42,78,0,85,43,0,7,19,2,78,0,0,3,7,1,0,1,1,0,0,3,8,11
9,9,16,0,17,8,1,4,5,2,19,0,2,3,5,0,0,1,0,0,0,3,3,20
90,13,94,0,82,12,1,1,23,1,104,0,0,2,5,4,0,1,1,0,2,4,9,17
22,0,20,1,31,2,0,5,1,0,111,0,0,2,5,0,0,1,1,1,2,2,9,20
57,8,28,7,38,10,0,4,19,1,25,0,0,3,5,0,0,1,1,1,1,4,6,20
15,33,27,0,14,29,0,5,22,0,84,0,0,3,5,0,0,1,1,0,0,3,6,11
21,1,21,1,16,1,1,2,12,4,106,0,0,3,6,4,0,0,0,1,2,2,7,20
65,28,28,8,37,21,0,7,12,2,50,0,0,3,5,1,0,1,1,1,0,3,6,20
71,32,80,0,86,18,1,0,29,4,50,0,1,3,6,4,0,1,1,0,0,3,8,20
7,11,12,0,15,10,0,7,27,3,54,0,0,4,4,1,0,1,0,0,0,3,6,20
36,21,32,2,44,22,1,0,21,3,77,0,0,4,6,4,0,1,1,1,2,3,6,20
63,13,75,0,34,13,1,2,23,1,106,0,0,2,6,4,0,1,1,0,2,3,9,20
30,15,20,2,28,17,0,8,21,0,57,0,0,2,5,1,0,1,1,1,0,4,3,20
58,6,71,0,40,10,0,4,15,4,100,0,0,2,6,0,0,1,1,0,2,4,9,20
55,42,37,5,72,43,0,8,28,0,67,0,0,3,5,1,0,1,0,1,0,4,6,0
63,32,75,0,75,27,0,4,20,2,87,0,0,3,7,0,0,1,1,0,2,3,8,1
54,10,24,7,19,10,0,11,10,3,25,0,0,4,6,3,0,1,0,1,1,4,8,20
15,0,22,1,8,0,1,1,26,4,108,0,0,2,5,4,0,1,1,1,2,2,8,9
0,10,0,0,1,13,0,5,10,2,53,0,0,4,3,0,0,1,1,0,0,2,3,18
16,14,29,0,26,14,1,2,18,3,72,0,0,2,5,4,0,1,0,0,0,3,7,12
16,43,29,0,28,22,1,3,29,3,94,0,0,2,5,0,0,1,1,0,0,3,6,20
87,6,82,4,49,5,1,2,12,4,108,0,0,2,7,4,0,1,0,1,2,4,13,20
49,8,65,0,53,28,1,3,16,4,107,0,0,2,6,0,0,0,1,0,4,3,9,20
77,7,85,0,75,10,0,11,7,0,110,0,0,2,5,3,0,1,1,0,2,4,9,11
81,16,87,0,70,9,0,9,28,2,7,0,0,2,7,2,0,1,1,0,3,5,9,20
96,49,92,8,99,48,0,4,6,2,85,0,0,2,7,0,0,0,1,1,2,5,14,23
19,11,33,0,27,9,1,4,0,4,6,0,0,2,5,0,0,1,1,0,1,3,3,20
34,45,52,0,10,35,0,8,1,1,47,0,0,2,4,1,0,1,1,0,1,4,3,0
59,11,67,1,59,10,0,9,2,4,20,64,0,2,5,2,0,1,0,1,2,3,6,20
40,34,57,0,57,30,0,9,22,3,78,0,0,2,6,2,0,1,1,0,0,3,6,11
65,49,76,0,71,49,0,10,3,1,78,0,0,2,5,3,0,0,1,0,0,3,8,4
3,23,5,0,11,23,0,6,18,5,44,0,0,2,4,1,0,1,0,0,0,3,3,20
33,0,51,0,36,1,1,0,6,2,114,0,0,2,6,4,0,1,1,0,4,3,8,20
15,0,15,1,11,1,0,4,21,3,111,0,0,2,5,0,0,1,1,1,2,2,9,20
83,46,76,5,53,49,1,4,0,4,82,0,0,2,9,0,0,1,1,1,0,4,12,1
87,45,92,0,95,45,0,6,28,1,93,0,0,3,8,1,0,1,0,0,2,4,10,23
58,35,31,7,54,38,0,5,24,2,73,0,0,3,5,0,0,1,1,1,0,4,8,10
48,32,64,0,36,33,0,5,9,1,52,0,0,3,5,0,0,1,0,0,2,3,6,20
7,16,12,0,8,16,1,4,7,4,0,0,0,2,5,0,0,1,0,0,1,3,3,20
19,27,5,3,1,28,0,9,29,3,43,0,0,2,4,2,0,1,0,1,0,3,3,20
0,45,0,0,1,46,0,10,3,1,50,0,0,1,1,3,0,1,1,0,0,1,0,16
91,26,94,0,81,20,0,6,20,0,103,0,2,2,5,1,0,1,1,0,2,5,13,18
58,7,71,0,45,9,1,1,25,3,108,0,0,2,7,4,0,1,1,0,2,3,9,1
46,42,62,0,49,43,0,6,22,2,91,0,0,2,6,1,0,0,1,0,2,4,9,18
0,6,0,0,24,9,1,3,28,2,20,0,0,2,4,0,0,1,1,0,0,1,3,20
17,6,31,0,1,5,1,3,7,2,16,0,0,4,5,0,0,1,0,0,1,3,6,20
39,43,23,4,82,34,1,3,1,3,47,0,0,3,5,0,0,1,1,1,0,3,5,15
41,31,59,0,39,26,0,6,28,1,77,0,0,3,6,1,0,1,1,0,2,3,8,18
87,32,60,10,78,35,0,5,11,3,66,0,2,4,7,0,0,1,1,1,0,4,9,18
56,14,37,5,62,14,1,3,7,2,51,0,0,2,5,0,0,0,1,1,2,2,5,20
3,15,5,0,0,16,0,8,8,1,42,0,0,4,3,1,0,1,1,0,0,2,3,18
66,8,77,0,75,8,1,0,20,2,106,0,0,2,6,4,0,1,1,0,2,4,9,13
63,10,75,0,69,9,1,1,12,4,114,0,0,2,6,4,0,0,1,0,2,3,9,20
2,30,3,0,23,33,0,9,27,1,42,0,0,2,4,2,0,1,1,0,0,2,3,20
5,25,0,2,15,23,1,4,3,0,20,0,0,3,3,0,0,1,1,1,0,1,3,20
70,20,26,9,21,20,0,11,14,0,24,0,0,3,5,3,0,1,0,1,0,4,6,20
56,36,35,6,73,40,1,3,16,4,67,0,0,3,6,0,0,1,1,1,0,3,8,20
12,16,5,2,14,16,0,4,26,1,42,0,0,3,5,0,0,1,0,1,0,2,3,20
64,45,75,0,49,46,0,5,2,1,80,0,0,2,6,0,0,1,0,0,0,3,6,0
14,33,26,0,6,33,0,5,18,3,80,0,0,2,4,0,0,1,1,0,0,4,5,4
39,11,20,4,38,6,0,6,20,0,21,0,0,4,5,1,0,1,1,1,0,3,3,20
38,29,24,3,52,36,1,3,6,1,79,0,0,2,5,0,0,1,1,1,0,4,6,10
34,29,52,0,34,33,0,8,1,1,27,0,0,2,5,1,0,0,1,0,2,3,5,20
98,48,99,0,96,49,0,4,6,2,101,0,0,2,9,0,0,1,1,0,2,4,15,17
75,31,83,0,86,29,0,4,29,4,92,0,0,2,7,0,0,1,1,0,2,4,9,9
67,20,33,8,54,20,0,7,6,3,56,0,0,2,5,1,0,1,0,1,0,5,7,20
82,44,78,4,88,45,0,8,16,2,104,0,3,2,6,1,0,1,1,1,0,3,7,8
43,8,60,0,46,8,0,10,11,2,93,0,0,2,5,3,0,0,1,0,2,4,9,11
88,16,79,6,88,6,1,3,13,1,12,0,3,3,7,0,0,1,1,1,1,4,13,20
36,12,14,5,28,12,0,4,21,3,8,0,0,4,5,0,0,1,0,1,0,3,6,20
66,6,46,7,24,8,0,7,25,1,5,0,0,4,6,1,0,1,1,1,1,4,9,20
8,17,15,0,4,13,1,4,3,0,68,0,0,3,5,0,0,1,1,0,0,3,5,20
36,15,16,4,61,14,1,2,18,3,9,0,0,3,5,4,0,1,1,1,0,3,6,20
37,8,55,0,38,3,0,7,0,4,101,0,0,2,6,1,0,0,1,0,2,3,9,9
24,42,41,0,27,40,0,10,5,3,53,0,0,2,5,3,0,1,1,0,0,3,7,12
0,25,0,0,5,24,1,4,4,1,26,0,0,2,4,0,0,1,0,0,0,1,3,20
28,3,45,0,10,0,1,1,8,0,109,0,0,2,6,4,0,1,1,0,4,3,9,20
88,34,92,0,91,40,1,2,3,2,114,0,3,2,7,4,0,1,1,0,2,4,9,20
5,18,8,0,15,3,1,2,12,4,49,0,0,2,5,4,0,1,1,0,0,2,3,20
89,42,93,0,94,43,0,5,17,2,95,0,0,2,8,0,0,1,0,0,2,4,9,19
54,12,34,5,4,12,1,4,10,0,11,0,0,4,5,0,0,1,0,1,1,5,6,20
59,31,72,0,88,32,0,9,19,0,39,18,4,4,6,2,1,1,0,0,2,5,17,1
42,17,23,4,58,18,0,5,23,1,50,0,2,3,5,0,0,1,1,1,0,4,6,20
23,33,39,0,8,35,1,0,28,3,41,0,0,3,4,4,0,1,0,0,1,2,3,6
59,11,11,9,70,6,0,6,13,0,30,45,0,2,5,1,0,1,1,1,0,2,6,20
18,0,11,2,12,0,0,5,22,0,106,0,0,2,6,0,0,0,1,1,2,3,8,20
33,2,51,0,34,2,0,7,19,2,104,0,0,2,6,1,0,1,1,0,3,3,9,20
95,24,97,0,82,34,1,0,8,4,106,0,0,2,8,4,0,1,1,0,2,4,12,12
76,9,84,0,82,10,0,8,7,0,104,0,0,2,5,1,0,0,1,0,2,3,9,17
95,42,66,10,81,13,0,7,27,3,47,0,3,2,6,1,0,1,1,1,0,2,8,20
15,45,27,0,73,46,1,3,2,4,78,0,0,3,5,0,0,1,0,0,0,3,9,18
87,19,82,4,99,31,0,7,19,2,96,60,3,2,9,1,0,1,1,1,2,3,13,20
34,25,6,6,55,3,0,7,7,4,56,0,0,2,4,1,0,1,1,1,0,3,3,20
68,16,31,9,40,4,1,2,24,2,55,0,0,2,5,4,0,1,1,1,0,4,6,20
17,35,31,0,8,37,0,9,27,1,54,0,0,3,5,2,0,1,0,0,0,3,3,1
24,3,41,0,10,2,1,4,11,1,112,0,0,2,6,0,0,1,1,0,2,3,8,20
98,44,93,9,99,45,0,10,25,2,65,0,2,4,8,3,0,1,1,1,2,4,13,15
81,42,67,7,80,26,0,4,7,3,40,0,2,4,5,0,0,1,1,1,1,6,8,20
31,29,2,6,19,23,0,8,17,3,69,0,0,2,6,1,0,1,1,1,0,3,7,12
48,44,64,0,67,45,0,7,11,1,55,0,0,3,5,1,0,1,1,0,0,5,6,1
8,28,14,0,19,29,0,7,3,0,53,0,0,2,5,1,0,1,1,0,0,3,3,20
31,22,49,0,2,22,0,8,1,1,53,0,0,4,5,1,0,1,1,0,1,3,6,20
54,21,68,0,77,17,0,9,23,4,51,42,3,2,5,2,0,1,1,0,2,3,7,20
84,24,89,0,59,23,0,8,4,4,66,0,0,3,6,1,0,1,0,0,1,6,17,12
82,6,77,4,66,10,1,2,3,2,114,0,3,2,7,4,0,1,1,1,2,4,12,20
20,16,35,0,82,16,0,10,23,0,27,0,1,2,7,3,0,1,0,0,1,3,5,20
70,39,51,7,92,41,1,1,17,2,89,0,2,3,7,4,0,1,1,1,0,3,9,8
12,11,13,1,6,15,0,9,1,3,20,0,0,3,5,2,0,0,1,1,0,2,3,20
8,13,15,0,0,13,1,3,29,3,69,0,0,2,4,0,0,1,0,0,0,2,3,11
79,44,65,6,65,44,0,9,26,0,59,0,0,4,7,2,0,1,1,1,0,5,8,1
54,25,69,0,55,29,0,8,23,2,95,0,0,2,6,1,0,1,1,0,0,4,7,8
2,14,4,0,14,13,0,8,1,1,48,0,0,3,5,1,0,1,0,0,0,2,3,20
