sqft_living,sqft_lot,sqft_above,sqft_basement,sqft_living15,sqft_lot15,year,month,day,weekday,yr_built,yr_renovated,view,condition,grade,season,waterfront,living_renovate,lot_renovate,basement,floors,bedrooms,bathrooms,major_city
61,34,73,0,24,36,0,8,1,1,66,0,0,2,5,1,0,1,1,0,1,4,10,11
22,21,38,0,35,22,0,6,21,1,96,0,0,2,5,1,0,1,1,0,0,3,7,18
79,24,86,0,45,15,1,0,12,1,108,0,0,2,7,4,0,1,1,0,2,4,11,20
24,32,10,3,49,27,1,3,0,2,83,0,0,3,6,0,0,1,1,1,0,3,7,17
90,27,94,0,97,27,0,6,20,0,105,0,0,2,8,1,0,1,0,0,2,4,14,19
56,46,70,0,66,46,0,10,3,1,84,0,0,2,6,3,0,1,1,0,2,3,8,19
89,39,53,10,88,40,0,5,19,4,64,0,0,2,6,0,0,1,0,1,0,5,10,1
32,18,3,6,26,8,0,10,11,2,53,59,0,2,5,3,0,1,1,1,0,3,7,20
19,42,34,0,41,43,0,5,5,4,54,0,0,3,5,0,0,1,0,0,0,4,5,12
96,48,98,0,78,49,0,7,24,0,104,0,0,2,8,1,0,1,1,0,2,4,10,13
38,13,56,0,80,12,1,1,1,0,103,0,0,2,6,4,0,1,1,0,2,3,9,8
56,15,20,8,61,28,0,7,19,2,64,0,2,2,7,1,0,0,1,1,0,3,6,20
80,24,73,4,86,23,0,5,9,1,37,51,1,2,5,0,0,0,0,1,2,5,12,12
16,30,28,0,43,33,0,8,1,1,53,0,0,3,5,1,0,1,1,0,0,3,5,1
21,6,36,0,21,5,0,6,24,4,107,0,0,2,6,1,0,1,0,0,0,2,7,17
1,18,2,0,0,17,0,9,9,4,48,0,0,3,4,2,0,1,1,0,0,2,3,20
76,16,84,0,78,13,0,6,24,4,105,0,0,2,6,1,0,1,1,0,2,4,9,13
52,19,67,0,57,21,0,6,8,2,74,0,0,3,5,1,0,0,1,0,2,4,9,12
2,21,4,0,12,21,1,3,1,3,43,0,0,3,5,0,0,1,1,0,1,2,3,20
68,3,47,7,47,5,0,11,7,0,101,0,3,2,6,3,0,1,1,1,2,4,8,20
57,11,32,6,50,10,1,1,23,1,63,0,0,2,5,4,0,1,0,1,0,3,5,20
56,14,20,8,45,13,0,5,8,0,48,0,0,3,5,0,0,1,0,1,0,3,5,20
71,9,80,0,91,15,0,7,28,4,106,0,0,2,6,1,0,1,1,0,2,4,9,17
16,26,28,0,12,26,1,2,24,2,67,0,0,2,5,4,0,1,1,0,0,3,3,0
39,29,56,0,49,19,0,9,14,2,93,0,0,2,5,2,0,1,1,0,2,3,6,8
72,7,81,0,74,7,0,5,2,1,114,0,0,2,6,0,0,1,1,0,2,5,10,0
4,14,8,0,2,13,0,8,15,1,52,0,0,2,5,1,0,1,0,0,0,2,3,20
41,13,58,0,67,10,0,7,18,1,99,0,0,2,5,1,0,1,1,0,2,3,9,13
65,17,31,8,65,16,0,8,24,3,54,0,0,2,6,1,0,1,1,1,0,4,5,20
41,13,15,5,28,13,1,0,20,2,77,0,0,3,5,4,0,1,0,1,0,3,5,11
50,36,37,4,29,35,0,5,4,3,59,0,0,2,5,0,0,1,1,1,0,4,5,8
6,5,10,0,39,4,1,3,27,1,7,0,0,2,4,0,0,1,0,0,0,2,3,20
87,22,92,0,91,42,0,7,25,1,106,0,1,2,8,1,0,1,1,0,2,4,10,12
43,47,60,0,14,47,0,5,18,3,90,0,0,3,5,0,0,1,1,0,0,3,7,0
98,18,85,10,96,22,1,4,5,2,64,69,3,2,8,0,0,1,1,1,2,6,10,20
48,39,31,4,57,35,0,7,12,2,76,0,0,2,5,1,0,1,1,1,0,4,6,8
46,11,63,0,50,10,1,3,13,1,7,23,2,3,5,0,0,0,1,0,1,2,5,20
34,21,17,4,98,21,0,4,21,3,73,0,0,2,6,0,0,1,0,1,0,3,6,20
64,34,75,0,59,36,1,0,19,1,94,0,0,2,6,4,0,1,1,0,2,3,9,16
71,12,80,0,86,10,0,7,10,0,102,0,0,2,6,1,0,1,1,0,2,3,9,11
63,28,27,8,75,20,0,7,19,2,66,0,0,2,5,1,0,1,1,1,0,3,3,20
33,5,51,0,39,4,1,2,8,0,104,0,0,2,5,4,0,1,0,0,2,3,9,18
8,44,14,0,39,44,0,7,13,3,53,0,0,3,5,1,0,1,1,0,0,3,7,0
48,38,64,0,85,40,0,8,7,0,68,0,0,3,6,1,0,1,1,0,0,3,6,1
56,10,70,0,43,9,0,8,28,0,7,0,0,2,6,1,0,1,0,0,3,5,8,20
22,11,38,0,25,10,1,3,6,1,5,0,2,2,3,0,0,1,0,0,1,2,3,20
53,16,29,6,45,16,1,4,0,4,56,69,0,2,7,0,0,1,0,1,0,4,7,20
0,3,0,0,14,10,0,5,26,4,7,0,0,3,5,0,0,1,1,0,0,1,3,20
65,14,76,0,17,14,0,7,13,3,106,0,0,2,6,1,0,1,0,0,2,4,9,20
57,21,14,8,25,22,0,6,2,3,66,0,0,3,5,1,0,1,1,1,0,4,6,0
95,32,88,8,62,33,0,9,6,1,79,0,0,2,6,2,0,1,1,1,2,6,17,17
85,36,90,0,91,38,0,7,0,4,96,0,0,2,7,1,0,0,1,0,2,4,10,17
15,24,27,0,54,32,0,5,8,0,87,0,0,2,5,0,0,1,1,0,0,3,6,12
8,21,14,0,50,33,0,11,25,4,85,0,0,2,5,3,0,1,1,0,0,3,10,20
83,38,88,0,84,36,1,0,11,0,80,0,0,2,7,4,0,1,1,0,2,4,9,1
16,11,14,1,26,10,0,4,28,3,51,0,0,2,5,0,0,1,0,1,0,2,3,20
85,15,90,0,65,4,1,3,21,2,105,0,2,2,6,0,0,1,1,0,2,5,13,9
74,12,82,0,80,8,0,6,0,1,114,0,0,2,6,1,0,0,1,0,2,4,9,13
72,13,81,0,78,17,0,5,11,3,100,0,0,2,7,0,0,0,1,0,2,3,9,17
16,26,28,0,21,35,0,6,21,1,60,0,0,3,5,1,0,1,1,0,0,3,3,18
21,0,19,1,25,1,0,5,15,0,107,0,0,2,6,0,0,1,1,1,2,3,9,20
59,36,52,3,31,39,0,4,4,0,60,0,0,3,5,0,0,1,1,1,0,4,9,1
99,49,99,0,99,49,0,11,12,5,105,0,0,2,9,3,0,1,1,0,2,4,13,7
17,4,0,5,10,1,0,4,7,3,23,0,0,3,4,0,0,0,1,1,0,2,3,20
75,45,83,0,37,30,1,1,23,1,101,0,0,2,7,4,0,1,1,0,2,3,9,8
23,3,40,0,11,13,0,8,7,0,106,0,0,2,5,1,0,1,1,0,2,3,9,20
80,35,87,0,82,41,0,5,0,6,78,0,0,3,8,0,0,1,1,0,2,4,6,19
53,18,38,4,62,34,1,3,7,2,60,0,0,2,5,0,0,1,1,1,0,3,8,12
54,34,42,4,61,36,1,3,27,1,86,0,0,2,6,0,0,1,1,1,0,4,8,9
28,1,46,0,25,1,0,7,20,3,99,0,0,2,5,1,0,0,1,0,4,3,13,20
96,32,98,0,97,19,1,3,8,3,115,0,0,2,7,0,0,1,1,0,2,5,13,7
78,10,64,6,71,16,0,5,24,2,13,0,2,4,6,0,0,1,1,1,2,3,5,20
95,44,97,0,98,45,0,7,12,2,69,63,0,2,8,1,0,1,1,0,2,4,12,1
72,48,81,0,79,47,1,2,10,2,90,0,0,2,7,4,0,1,1,0,2,3,9,11
55,28,44,4,53,28,0,7,26,2,58,0,0,2,5,1,0,1,1,1,0,3,6,20
40,42,58,0,33,40,0,6,24,4,59,0,0,2,5,1,0,1,1,0,0,3,6,21
80,34,38,10,46,35,0,10,4,2,67,0,0,3,6,3,0,1,0,1,0,5,9,0
17,32,30,0,44,33,0,9,14,2,17,0,0,2,4,2,0,1,1,0,1,2,3,20
43,24,34,3,57,28,0,6,14,1,79,0,0,3,6,1,0,1,1,1,0,3,6,8
0,19,0,0,19,19,1,3,5,0,18,0,0,2,3,0,0,1,0,0,0,2,3,20
59,40,72,0,65,37,0,7,11,1,77,0,0,2,6,1,0,0,1,0,2,3,8,17
57,24,71,0,26,23,0,11,29,1,67,0,0,2,5,3,0,1,1,0,0,3,6,12
95,46,88,8,93,47,0,5,24,2,89,0,0,2,8,0,0,1,1,1,2,4,13,1
17,1,14,1,11,0,0,9,19,0,100,0,0,2,6,2,0,0,1,1,2,3,13,20
42,43,60,0,56,33,1,0,11,0,77,0,0,4,6,4,0,1,1,0,0,3,6,18
96,40,98,0,94,43,0,4,26,1,100,0,3,2,9,0,0,1,1,0,2,4,12,15
26,43,27,1,60,42,1,3,12,0,15,32,4,2,5,0,1,1,1,1,2,2,6,20
57,48,34,6,77,48,1,0,1,4,77,0,0,2,6,4,0,1,1,1,0,3,6,23
30,1,48,0,25,1,0,6,28,1,104,0,0,2,6,1,0,1,1,0,4,3,9,20
64,15,76,0,70,14,0,7,0,4,111,0,0,2,6,1,0,1,1,0,2,4,9,13
32,23,50,0,27,32,0,10,20,4,60,0,0,3,5,3,0,1,1,0,0,4,7,1
51,9,9,8,39,9,0,7,25,1,22,55,0,2,6,1,0,1,0,1,0,4,7,20
78,4,64,6,43,10,0,11,17,3,114,0,0,2,7,3,0,1,1,1,2,3,13,20
29,44,12,3,47,26,0,5,12,4,20,0,0,2,4,0,0,1,1,1,0,4,7,20
96,46,98,0,99,47,0,6,23,3,88,0,0,2,9,1,0,1,1,0,2,4,12,23
44,31,61,0,38,30,0,11,17,3,83,0,0,2,5,3,0,1,1,0,2,3,9,8
8,34,14,0,26,40,1,2,11,3,59,0,0,2,5,4,0,1,1,0,0,3,3,20
50,15,66,0,67,17,0,5,18,3,47,0,0,2,5,0,0,1,1,0,1,4,3,20
99,49,99,0,99,49,0,7,27,3,100,0,0,2,9,1,0,1,1,0,4,5,17,4
34,9,52,0,7,8,0,5,9,1,26,0,0,3,6,0,0,1,1,0,2,3,8,20
79,46,47,9,72,46,1,3,20,1,79,0,0,2,6,0,0,1,1,1,0,4,10,23
55,45,59,2,72,41,1,1,17,2,30,0,4,3,7,4,1,1,1,1,2,3,13,20
39,40,32,2,56,42,1,2,17,2,90,0,0,3,5,4,0,1,1,1,0,3,8,12
87,32,55,10,84,30,1,1,9,1,67,0,3,3,6,4,0,1,1,1,0,4,9,1
14,31,26,0,7,34,1,3,20,1,68,0,0,3,5,0,0,0,1,0,0,3,5,11
3,19,6,0,8,18,1,4,6,3,40,0,0,2,5,0,0,1,1,0,0,2,3,20
23,2,39,0,21,1,0,8,18,4,105,0,0,2,5,1,0,1,1,0,2,3,9,9
44,42,42,2,76,37,1,1,10,2,62,0,0,2,5,4,0,1,1,1,0,4,8,18
23,6,39,0,2,8,0,8,21,0,25,0,0,3,5,1,0,1,1,0,1,3,6,20
70,44,80,0,95,45,1,0,28,3,67,0,0,3,7,4,0,1,1,0,0,4,9,1
61,20,14,9,9,18,1,3,22,3,77,0,0,3,5,0,0,1,1,1,0,4,8,8
25,21,42,0,21,22,0,7,24,0,80,0,0,2,5,1,0,0,1,0,0,3,6,17
14,16,11,1,49,16,0,8,10,3,42,0,0,3,5,1,0,1,0,1,0,2,3,20
66,26,77,0,71,32,0,5,22,0,90,0,0,2,7,0,0,1,1,0,2,4,9,19
63,19,26,8,47,16,0,4,15,4,47,0,2,3,5,0,0,1,1,1,0,3,7,20
46,46,63,0,75,47,1,3,20,1,81,0,0,2,6,0,0,1,1,0,2,3,8,17
1,43,2,0,40,38,0,4,5,1,42,0,0,0,3,0,0,1,1,0,0,2,3,20
31,11,49,0,83,13,0,8,5,5,42,0,1,3,5,1,0,1,1,0,1,2,3,20
17,27,30,0,23,27,0,7,12,2,57,0,0,3,5,1,0,1,0,0,0,3,3,1
75,46,83,0,84,47,1,4,6,3,78,0,0,2,6,0,0,1,1,0,2,4,8,23
56,37,16,8,43,33,0,9,6,1,58,0,0,3,5,2,0,1,1,1,0,5,8,1
79,37,49,9,78,18,0,5,12,4,66,0,0,3,6,0,0,1,1,1,0,4,9,11
57,24,37,6,47,25,0,10,19,3,86,0,0,2,5,3,0,1,1,1,0,4,11,18
88,37,92,0,91,36,1,3,21,2,91,0,2,2,8,0,0,1,1,0,2,3,9,17
59,35,27,7,84,37,1,3,28,2,76,0,0,3,6,0,0,1,1,1,0,3,9,1
65,31,76,0,65,32,1,2,17,2,94,0,0,2,6,4,0,1,0,0,2,4,9,20
82,40,41,10,54,45,0,9,12,0,47,0,0,3,6,2,0,1,1,1,0,5,6,20
94,43,72,10,97,45,1,3,15,3,105,0,0,2,8,0,0,1,1,1,0,4,9,0
59,5,72,0,57,4,1,3,0,2,90,0,0,4,7,0,0,1,1,0,4,3,9,20
65,39,31,8,60,46,1,1,5,4,76,0,0,3,5,4,0,1,1,1,0,4,8,8
7,27,12,0,45,22,1,4,4,1,56,0,0,2,5,0,0,1,1,0,0,2,3,18
21,0,33,1,16,0,0,4,28,3,103,0,0,2,5,0,0,1,1,1,4,3,9,20
90,49,94,0,98,48,0,5,24,2,24,12,0,4,7,0,0,1,1,0,2,4,8,23
3,31,5,0,1,36,0,7,25,1,42,0,0,3,4,1,0,1,1,0,0,2,3,20
47,47,64,0,51,45,0,9,2,4,53,0,0,2,5,2,0,0,1,0,0,3,5,20
43,20,28,4,23,20,1,2,15,0,64,0,0,3,5,4,0,1,0,1,0,3,7,20
4,38,8,0,19,33,0,10,12,3,59,0,0,3,5,3,0,1,1,0,1,3,3,11
85,17,90,0,89,13,0,5,11,3,105,0,0,2,7,0,0,1,1,0,2,4,9,17
83,19,88,0,86,19,1,2,2,1,104,0,0,2,6,4,0,1,0,0,2,4,9,21
1,13,1,0,0,8,1,3,26,0,43,0,0,3,4,0,0,1,1,0,0,2,3,20
15,25,28,0,5,24,0,8,16,2,68,68,0,2,5,1,0,1,0,0,0,3,6,20
32,34,50,0,22,36,0,10,3,1,54,0,0,4,5,3,0,1,0,0,0,3,6,20
52,18,17,7,57,18,0,5,4,3,10,0,1,4,5,0,0,0,0,1,0,3,6,20
17,10,30,0,7,9,0,5,17,2,52,68,0,2,5,0,0,1,0,0,0,3,6,20
18,40,31,0,34,41,1,2,25,3,8,0,0,2,4,4,0,1,0,0,1,3,3,22
19,32,34,0,13,30,1,3,16,4,68,0,0,3,5,0,0,0,1,0,0,3,3,0
54,12,69,0,46,8,0,10,13,4,108,0,0,2,5,3,0,1,1,0,2,3,9,20
91,36,94,0,91,29,0,8,11,4,106,0,0,2,7,1,0,1,1,0,2,5,10,18
28,10,1,6,18,16,1,1,21,6,18,0,0,3,5,4,0,1,1,1,0,2,6,20
68,18,78,0,66,20,1,3,7,2,98,0,0,2,5,0,0,1,1,0,2,4,8,13
27,23,44,0,23,22,0,10,19,3,63,0,0,2,6,3,0,0,0,0,0,3,6,17
40,16,26,3,53,18,0,5,10,2,86,0,1,2,6,0,0,1,1,1,0,3,6,20
77,9,62,7,74,9,1,2,5,4,6,56,0,2,6,4,0,1,0,1,1,4,11,20
81,18,87,0,88,17,0,6,28,1,113,0,0,2,7,1,0,1,1,0,2,4,9,18
84,43,56,9,85,39,0,10,24,1,77,0,0,3,7,3,0,1,1,1,0,4,8,1
97,19,89,10,30,19,0,8,22,1,108,0,0,2,7,1,0,1,0,1,2,5,15,20
38,7,5,7,13,7,0,5,15,0,84,0,0,3,5,0,0,1,0,1,0,4,6,20
51,34,39,4,72,38,1,1,12,4,86,0,0,2,5,4,0,1,1,1,0,4,10,11
95,49,95,3,78,49,0,7,10,0,67,62,0,2,4,1,0,1,1,1,2,3,10,7
51,47,67,0,56,47,1,2,24,2,70,0,0,2,5,4,0,0,1,0,0,3,6,18
92,35,95,0,88,35,0,11,22,1,104,0,0,2,7,3,0,1,1,0,2,5,11,8
80,45,86,0,85,46,1,2,10,2,94,0,0,2,7,4,0,1,0,0,2,3,9,18
69,32,38,8,75,42,0,5,2,1,42,0,0,4,6,0,0,0,1,1,0,3,10,20
12,5,23,0,32,7,0,10,23,0,24,0,0,3,5,3,0,1,1,0,1,3,3,20
81,19,77,3,30,15,0,5,29,0,6,68,0,2,5,0,0,1,1,1,1,5,12,20
38,30,55,0,50,32,1,0,27,2,64,0,0,2,6,4,0,1,1,0,0,3,5,18
46,24,48,2,34,25,0,5,1,0,78,0,0,3,5,0,0,1,1,1,0,4,7,11
87,48,91,0,97,48,0,9,23,4,90,0,0,2,7,2,0,1,1,0,2,3,9,13
12,1,23,0,9,3,0,9,20,1,101,0,0,2,6,2,0,1,1,0,2,2,9,20
78,49,40,10,50,47,1,1,18,3,80,0,0,2,6,4,0,1,1,1,0,5,9,11
16,40,29,0,22,26,1,2,10,2,79,0,0,2,5,4,0,1,1,0,0,3,6,12
35,31,14,4,38,26,0,4,13,2,75,0,0,3,5,0,0,1,1,1,0,4,7,0
38,15,55,0,14,14,0,5,19,4,10,0,0,3,5,0,0,1,1,0,2,2,7,0
83,32,89,0,88,37,0,7,17,0,101,0,0,2,6,1,0,1,1,0,2,4,9,5
18,45,32,0,70,38,1,2,29,0,98,0,0,2,5,4,0,1,1,0,0,3,7,18
32,24,11,4,31,24,1,3,21,2,76,0,0,3,5,0,0,0,0,1,0,3,3,0
7,13,12,0,7,19,0,5,19,4,48,0,0,3,4,0,0,1,1,0,0,2,3,0
45,26,15,6,19,22,0,6,17,4,62,0,0,3,5,1,0,1,1,1,0,5,6,20
29,25,3,5,19,25,1,2,24,2,69,0,0,2,5,4,0,1,1,1,0,3,6,12
65,21,76,0,70,21,0,4,29,4,94,0,0,2,6,0,0,1,0,0,2,4,9,11
6,36,11,0,5,43,0,10,19,3,61,0,0,2,4,3,0,1,1,0,0,2,3,7
74,44,32,9,62,45,0,5,25,3,61,0,0,3,5,0,0,1,1,1,0,4,9,20
99,41,99,10,90,42,0,8,3,3,89,0,4,3,9,1,1,1,1,1,2,5,18,1
61,49,74,0,81,48,0,11,11,4,83,0,0,3,6,3,0,1,1,0,2,3,8,23
93,42,79,9,93,43,1,3,1,3,81,0,0,3,6,0,0,1,1,1,0,3,9,20
65,45,62,3,80,46,0,5,5,4,75,0,0,2,7,0,0,1,1,1,0,3,8,20
11,36,20,0,4,38,1,2,18,3,63,0,0,3,5,4,0,0,1,0,0,3,3,12
94,44,96,0,93,44,0,4,6,2,90,0,0,2,8,0,0,1,1,0,2,4,15,19
73,33,28,9,36,34,0,10,6,4,66,0,0,3,5,3,0,1,1,1,0,4,5,20
99,9,99,5,79,16,1,1,5,4,108,0,2,2,9,4,0,1,1,1,4,3,15,12
59,42,72,0,67,43,1,1,22,0,83,0,0,3,6,4,0,1,0,0,2,4,9,17
14,28,26,0,24,29,0,8,23,2,46,0,0,2,4,1,0,1,1,0,0,3,3,20
92,49,75,9,37,49,0,9,28,2,88,0,2,2,5,2,0,1,1,1,0,3,5,16
83,15,89,0,80,19,0,4,20,2,98,0,2,2,6,0,0,1,1,0,2,4,9,21
58,44,71,0,0,37,0,6,16,3,59,0,0,3,6,1,0,1,1,0,0,3,6,18
13,28,24,0,7,29,0,7,14,4,53,0,0,3,4,1,0,0,0,0,0,3,3,0
46,12,14,6,14,10,0,5,3,2,52,0,0,4,5,0,0,1,1,1,0,3,6,20
29,23,47,0,27,22,0,8,24,3,60,0,0,2,5,1,0,0,0,0,1,4,3,20
83,46,51,10,89,47,0,5,1,0,77,0,0,2,6,0,0,0,1,1,0,5,10,19
90,44,94,0,95,43,0,8,9,2,104,0,2,2,7,1,0,0,1,0,2,3,9,8
79,25,72,4,73,25,0,8,15,1,87,0,0,3,6,1,0,1,1,1,0,4,9,18
33,20,4,6,33,32,0,4,19,1,47,65,0,2,5,0,0,0,1,1,0,4,9,20
79,44,68,6,85,45,0,8,1,1,79,0,0,3,6,1,0,0,0,1,0,4,8,19
21,17,27,1,16,14,0,6,29,2,44,0,0,4,5,1,0,0,1,1,0,3,3,20
54,24,69,0,19,28,0,5,8,0,60,0,0,3,5,0,0,1,1,0,0,4,5,18
23,2,40,0,19,2,0,11,1,1,114,0,0,2,6,3,0,0,1,0,2,3,6,20
14,24,25,0,9,16,1,2,1,0,51,0,0,2,5,4,0,1,1,0,0,3,6,9
53,47,68,0,76,47,1,3,28,2,78,0,0,2,6,0,0,1,1,0,2,4,7,19
81,38,55,9,64,40,0,8,22,1,80,0,0,2,6,1,0,1,0,1,0,4,12,17
64,9,75,0,59,8,0,6,1,2,114,0,0,2,6,1,0,1,0,0,2,3,9,0
69,43,55,5,56,41,0,9,19,0,57,55,0,2,6,2,0,1,1,1,0,4,10,1
42,3,60,0,29,2,1,2,5,4,105,0,0,2,5,4,0,1,1,0,2,3,9,18
41,33,58,0,45,36,0,7,12,2,62,0,0,3,5,1,0,1,1,0,0,3,5,18
33,3,51,0,33,3,0,8,25,4,103,0,0,2,5,1,0,0,1,0,2,3,9,0
62,5,74,0,65,4,0,4,18,0,109,0,0,2,6,0,0,1,1,0,2,3,9,20
23,33,40,0,58,34,1,2,19,4,48,0,0,2,5,4,0,1,0,0,0,3,3,20
95,27,92,6,98,20,0,4,27,2,107,0,0,2,7,0,0,1,1,1,2,4,13,9
61,24,73,0,67,21,1,3,5,0,107,0,0,2,6,0,0,0,1,0,0,2,9,17
36,35,54,0,45,37,0,6,28,1,72,0,0,2,5,1,0,1,0,0,0,3,6,5
80,48,78,2,36,48,0,8,25,4,38,0,0,2,6,1,0,1,0,1,1,3,10,20
76,28,84,0,70,30,1,0,15,4,90,0,0,2,7,4,0,1,1,0,2,4,9,19
30,2,47,0,22,0,0,9,30,4,112,0,0,2,6,2,0,1,1,0,4,3,11,20
54,12,32,6,67,13,0,6,13,0,63,0,1,3,5,1,0,1,1,1,0,4,6,20
57,28,44,5,40,27,1,1,2,1,83,0,0,3,5,4,0,1,1,1,0,4,9,18
77,40,36,10,66,42,0,7,19,2,79,0,0,3,5,1,0,1,1,1,0,5,9,10
42,5,5,7,25,14,0,9,8,3,26,0,0,4,5,2,0,1,1,1,0,4,6,20
43,20,27,4,45,20,0,5,9,1,90,0,0,2,5,0,0,0,0,1,0,3,9,20
11,40,20,0,71,32,0,8,18,4,54,0,0,2,5,1,0,1,1,0,1,3,3,20
96,49,97,0,39,48,1,0,15,4,100,0,0,2,7,4,0,1,1,0,2,4,13,16
6,31,10,0,15,31,0,10,17,1,62,0,0,3,5,3,0,1,1,0,0,3,5,8
51,30,31,5,41,31,1,4,11,1,58,0,0,3,6,0,0,1,0,1,0,5,8,1
46,21,26,5,45,28,0,11,11,4,68,0,0,3,5,3,0,1,1,1,0,3,6,18
82,48,88,0,82,49,1,4,0,4,83,0,0,3,7,0,0,1,1,0,2,3,8,0
19,3,2,4,22,12,0,5,8,0,86,0,0,2,5,0,0,1,1,1,0,3,7,20
27,20,11,3,23,20,0,6,10,4,80,0,0,2,5,1,0,1,1,1,0,3,5,8
30,0,47,0,31,2,1,3,10,5,115,0,0,2,6,0,0,1,1,0,4,3,6,20
33,35,15,4,50,36,1,3,7,2,76,0,0,2,5,0,0,1,1,1,0,3,8,20
78,10,85,0,81,13,1,0,5,1,113,0,0,2,6,4,0,1,1,0,2,5,10,18
13,37,24,0,15,38,1,1,25,3,62,0,0,2,5,4,0,1,0,0,0,3,3,8
79,32,58,8,92,38,0,9,1,3,96,0,2,2,7,2,0,1,1,1,0,4,10,20
89,43,93,0,89,44,0,5,25,3,79,0,0,2,7,0,0,1,1,0,2,4,8,14
84,39,89,0,90,41,1,1,3,2,98,0,0,2,8,4,0,1,1,0,2,4,9,19
5,27,3,1,1,41,0,8,28,0,36,0,0,2,4,1,0,0,1,1,0,2,3,20
67,39,34,8,83,41,0,5,24,2,54,0,0,2,6,0,0,1,0,1,0,3,5,20
60,27,73,0,66,22,1,2,25,3,96,0,0,2,6,4,0,0,1,0,2,4,9,11
94,37,96,0,95,38,0,5,17,2,99,0,0,2,9,0,0,1,1,0,2,4,9,19
42,47,22,4,44,48,0,7,12,2,88,0,0,2,5,1,0,0,1,1,0,3,7,2
88,42,92,0,95,45,0,5,15,0,90,0,0,2,9,0,0,1,1,0,2,4,9,23
56,9,13,8,43,8,0,5,10,2,29,0,0,2,5,0,0,1,1,1,0,3,7,20
2,31,3,0,37,44,1,2,16,1,50,0,0,2,4,4,0,1,1,0,0,2,3,18
60,16,29,7,32,3,0,7,11,1,28,0,0,3,5,1,0,1,1,1,1,3,6,20
95,47,66,10,88,46,0,6,22,2,78,60,4,2,7,1,1,1,1,1,0,3,12,22
91,28,94,0,69,29,0,4,5,1,100,0,0,2,6,0,0,1,0,0,2,4,13,20
18,1,31,0,41,0,0,5,9,1,100,0,0,2,5,0,0,1,0,0,4,3,5,20
83,45,89,0,65,28,0,5,16,1,100,0,0,2,6,0,0,1,1,0,2,3,9,20
33,29,51,0,43,21,0,10,16,0,89,0,0,2,5,3,0,1,1,0,2,3,9,11
63,20,33,8,45,23,0,8,4,4,79,0,2,2,5,1,0,1,1,1,0,4,9,0
65,23,76,0,67,24,1,2,3,2,88,0,0,2,6,4,0,1,1,0,2,3,8,18
88,37,65,10,77,36,0,7,17,0,68,0,0,2,6,1,0,1,1,1,0,5,7,17
54,15,69,0,59,9,0,6,20,0,103,0,0,2,5,1,0,0,1,0,2,3,9,17
46,19,20,6,11,19,0,4,15,4,86,0,0,2,5,0,0,1,1,1,2,4,13,8
3,17,5,0,4,17,0,4,15,4,41,0,0,2,4,0,0,1,0,0,0,2,3,20
10,13,4,1,11,12,0,9,9,4,48,0,0,2,4,2,0,1,0,1,0,3,3,20
89,44,68,9,38,23,0,11,7,0,77,0,0,4,6,3,0,1,1,1,0,3,7,1
96,26,98,0,98,30,1,2,30,1,105,0,0,2,8,4,0,1,1,0,2,5,17,19
25,8,42,0,36,8,0,7,11,1,29,0,0,2,6,1,0,1,1,0,1,3,3,20
61,16,73,0,40,37,0,4,8,4,106,0,0,2,5,0,0,1,1,0,2,4,11,0
13,23,4,2,4,23,0,5,4,3,41,0,0,2,4,0,0,1,0,1,0,2,3,20
5,8,9,0,27,10,0,6,27,0,51,0,0,3,5,1,0,1,1,0,0,2,3,20
43,38,60,0,72,41,0,10,11,2,78,0,0,2,6,3,0,1,1,0,0,3,8,17
92,33,95,0,96,33,0,5,9,1,101,0,0,2,8,0,0,0,1,0,2,4,13,21
42,14,2,8,26,14,0,6,28,1,25,58,1,2,5,1,0,1,0,1,0,4,7,20
23,28,40,0,31,29,0,6,30,3,54,0,0,2,5,1,0,1,0,0,0,3,3,20
15,29,27,0,64,31,1,1,18,3,89,0,0,2,5,4,0,1,1,0,0,3,7,20
63,35,75,0,82,40,1,2,12,4,67,0,0,3,8,4,0,1,1,0,2,4,8,15
16,29,29,0,0,29,0,8,8,1,18,0,0,2,5,1,0,1,0,0,1,5,3,20
78,31,85,0,90,32,1,2,1,0,75,45,4,3,8,4,1,1,0,0,2,3,10,1
44,44,61,0,89,45,0,11,21,0,54,0,0,2,6,3,0,1,1,0,0,3,5,20
31,16,49,0,74,16,0,6,16,3,20,0,1,2,5,1,0,1,0,0,0,2,6,20
90,37,75,9,85,29,1,0,7,3,60,0,0,4,6,4,0,1,1,1,2,4,10,18
42,24,60,0,63,21,1,3,1,3,87,0,0,3,6,0,0,1,1,0,0,2,7,18
47,19,64,0,36,19,0,8,25,4,96,0,0,2,5,1,0,1,1,0,2,4,8,8
55,14,69,0,41,19,0,6,2,3,99,0,0,2,5,1,0,1,1,0,2,4,9,20
88,35,92,0,70,27,0,11,1,1,79,0,0,2,6,3,0,1,1,0,2,4,9,18
63,16,38,7,33,16,0,11,28,0,25,0,0,3,5,3,0,1,0,1,1,5,7,20
90,17,93,0,94,19,0,7,3,0,101,0,0,2,8,1,0,0,1,0,2,4,12,19
89,14,93,0,98,16,1,1,4,3,107,0,0,2,7,4,0,1,1,0,2,4,10,9
89,39,78,7,47,33,0,8,3,3,44,55,0,2,6,1,0,1,1,1,2,4,16,1
97,33,98,0,31,33,0,11,0,0,113,0,0,2,8,3,0,1,1,0,2,4,16,1
